Keyword;Currency;Avg. monthly searches;Mudança em três meses;Mudança YoY;Competition;Competition (indexed value);Top of page bid (low range);Top of page bid (high range);Ad impression share;Organic impression share;Organic average position;In account?;In plan?;Searches: Oct 2020;Searches: Nov 2020;Searches: Dec 2020;Searches: Jan 2021;Searches: Feb 2021;Searches: Mar 2021;Searches: Apr 2021;Searches: May 2021;Searches: Jun 2021;Searches: Jul 2021;Searches: Aug 2021;Searches: Sep 2021
babosa no shampoo é bom;BRL;20;-75%;-50%;Médio;39;;;;;;;;30;40;40;90;10;10;10;10;20;40;10;10
pode usar óleo de copaíba no cabelo;BRL;10;50%;∞;Médio;33;;;;;;;;0;0;0;0;0;0;0;0;50;20;10;30
acne oleo essencial;BRL;20;0%;-67%;Alto;81;;;;;;;;20;20;20;20;10;10;10;30;10;10;10;10
oleo de copaiba e bom pro cabelo;BRL;20;-50%;-50%;Médio;48;;;;;;;;10;10;10;10;10;20;20;20;90;20;10;10
inalação com óleos essenciais;BRL;30;-33%;-33%;Alto;89;;;;;;;;10;20;20;20;20;40;40;40;50;30;40;20
oleo essencial bem estar;BRL;30;-33%;-50%;Alto;99;0,36;1,34;;;;;;20;10;20;30;30;40;30;50;40;30;40;20
óleo essencial para dor;BRL;390;0%;50%;Alto;100;0,29;1,05;;;;;;390;320;320;320;320;390;390;480;480;480;390;480
oleo essencial para pancada;BRL;90;0%;29%;Alto;97;;;;;;;;70;50;90;70;70;90;90;110;90;90;90;90
oleo essencial de lemongrass;BRL;590;0%;0%;Alto;100;0,2;0,62;;;;;;590;590;590;590;480;720;720;590;590;590;880;590
qual beneficio do oleo de copaiba;BRL;20;-33%;100%;Alto;84;;;;;;;;20;10;20;20;20;40;30;20;40;30;20;20
comprar óleo de copaíba;BRL;40;33%;33%;Alto;100;0,27;1,32;;;;;;40;40;30;50;20;70;30;40;70;30;40;40
qual oleo essencial é bom para o cabelo;BRL;10;100%;∞;Alto;94;0,05;0,69;;;;;;0;0;0;0;0;0;30;30;20;10;20;20
óleo essencial antiinflamatorio;BRL;720;0%;0%;Alto;98;0,38;1,18;;;;;;720;720;720;880;880;880;880;720;720;720;720;720
qual o benefício do óleo de copaíba;BRL;260;0%;24%;Alto;72;0,36;2,04;;;;;;210;170;210;260;260;260;260;260;320;260;260;260
sabonete de moringa;BRL;40;50%;-25%;Alto;100;;;;;;;;30;30;50;70;50;50;40;40;30;20;30;30
óleo de copaíba e seus benefícios;BRL;70;0%;75%;Alto;88;0,17;1,09;;;;;;50;50;40;70;40;70;70;70;90;70;110;70
oleo essencial londrina;BRL;50;0%;0%;Alto;74;0,48;1,73;;;;;;50;30;40;50;50;40;50;30;90;50;40;50
hidratante com oleo essencial;BRL;20;0%;-50%;Alto;100;;;;;;;;30;20;20;10;10;10;10;20;30;10;20;10
propriedades do óleo de copaíba;BRL;170;0%;0%;Alto;84;0,17;1,11;;;;;;170;140;170;170;140;210;170;140;170;140;110;140
oleo essencial organico;BRL;260;-46%;-46%;Alto;100;0,51;1,97;;;;;;260;210;210;260;210;320;320;260;210;260;210;140
qual os benefícios do óleo da copaíba;BRL;30;33%;100%;Alto;67;;;;;;;;20;20;30;20;20;30;30;20;30;30;30;40
óleo essencial phytoterapica;BRL;1300;0%;-38%;Alto;100;0,29;1,09;;;;;;1000;1000;1000;1000;1000;1600;1600;1600;1300;1000;1000;1000
oleo de copaiba no couro cabeludo;BRL;30;-75%;0%;Médio;36;;;;;;;;10;20;10;20;30;20;10;20;70;40;20;10
oleo essencial uso topico;BRL;30;0%;0%;Alto;96;0,65;1,09;;;;;;20;20;20;20;30;20;40;30;30;30;20;30
oleo de copaiba bioessencia;BRL;20;-33%;-33%;Alto;100;0,36;1,01;;;;;;30;20;40;10;10;20;10;20;40;30;30;20
aromas oleos essenciais;BRL;20;0%;0%;Alto;100;0,54;1,3;;;;;;30;20;20;20;20;30;30;20;20;20;10;20
benefícios do óleo de copaíba na pele;BRL;20;-67%;0%;Médio;64;;;;;;;;20;10;20;20;10;30;10;20;30;30;20;10
oleos essenciais fitoterapica;BRL;50;0%;-89%;Alto;100;0,36;1,31;;;;;;90;50;50;50;50;70;70;70;30;10;10;10
oleo de copaiba é bom pro cabelo;BRL;70;-36%;133%;Baixo;30;;;;;;;;50;30;40;40;50;40;50;50;210;110;70;70
de pontas;BRL;260;0%;24%;Baixo;5;;;;;;;;210;210;210;170;170;260;210;260;320;260;320;260
creme aloe vera para o corpo;BRL;70;175%;0%;Alto;100;0,57;2,31;;;;;;90;70;50;50;70;90;110;70;50;40;70;110
os benefícios de óleo de copaíba;BRL;40;-20%;0%;Alto;100;;;;;;;;20;30;30;30;30;30;50;50;50;50;40;40
pode tomar óleo de copaíba;BRL;90;-18%;29%;Médio;58;;;;;;;;70;50;70;110;90;90;90;110;140;110;70;90
óleo de copaíba pode passar no cabelo;BRL;20;-67%;0%;Baixo;24;;;;;;;;10;10;10;10;10;10;20;20;50;30;20;10
hidratante aloe vera;BRL;260;23%;-18%;Alto;100;0,64;2,38;;;;;;390;320;320;320;260;260;210;320;210;260;210;320
óleo de copaíba é bom para cabelo;BRL;30;-57%;50%;Médio;42;;;;;;;;20;10;10;20;10;10;20;20;110;70;30;30
aloe vera cabelo;BRL;260;-19%;-34%;Alto;100;0,47;1,06;;;;;;260;260;260;260;170;260;210;260;210;260;260;210
óleo essencial dor muscular;BRL;210;-19%;-19%;Alto;100;0,37;1,18;;;;;;210;210;210;260;210;210;260;260;210;210;210;170
reparador de;BRL;70;0%;29%;Médio;62;;;;;;;;50;70;50;90;50;70;70;70;90;90;90;90
reparador de pontas;BRL;27100;0%;82%;Alto;100;0,32;1,23;;;;;;22200;22200;22200;27100;22200;27100;33100;33100;27100;40500;49500;40500
oleo essencial de lavanda dermare;BRL;30;-50%;0%;Alto;99;0,22;2,06;;;;;;30;30;10;20;20;20;70;30;20;40;20;20
copaiba benefícios;BRL;590;51%;51%;Alto;72;0,35;1,17;;;;;;390;720;720;590;390;720;590;480;320;390;480;590
óleos essenciais propriedades emocionais;BRL;40;-40%;-40%;Alto;84;0,26;0,75;;;;;;40;40;30;40;50;40;50;40;40;50;30;30
beneficio oleo de copaiba;BRL;480;-19%;0%;Médio;55;0,23;1,26;;;;;;480;390;480;590;390;590;590;590;720;590;480;480
oleo essencial para pele madura;BRL;40;-57%;-40%;Alto;93;0,7;3,73;;;;;;50;40;40;70;30;40;30;30;40;70;40;30
oleo essencial para bom humor;BRL;20;100%;100%;Alto;100;0,39;1,62;;;;;;10;10;20;30;20;10;20;20;20;10;10;20
pode tomar o óleo de copaíba;BRL;40;33%;-20%;Médio;62;;;;;;;;40;30;50;50;40;30;30;30;40;30;30;40
balsamo rosa;BRL;10;0%;0%;Médio;51;;;;;;;;10;10;10;10;20;10;10;10;10;10;10;10
oleo de copaiba beneficios pele;BRL;20;0%;200%;Alto;67;;;;;;;;10;10;10;10;10;20;10;10;10;30;30;30
oleo essencial lavanda roll on;BRL;20;0%;∞;Alto;100;0,47;1,13;;;;;;0;0;0;0;0;50;20;30;20;20;40;20
shampoo aloe vera benefícios;BRL;10;-100%;-100%;Desconhecido;;;;;;;;;20;10;10;10;10;10;10;10;10;10;10;0
óleos essenciais e suas propriedades;BRL;50;0%;-73%;Alto;100;0,25;1;;;;;;70;90;70;90;50;40;70;50;50;30;40;30
oleo doterra lime;BRL;40;-50%;-50%;Alto;96;0,38;1;;;;;;20;20;30;90;40;50;40;40;30;40;40;20
oleos essenciais organicos;BRL;110;-22%;-59%;Alto;100;0,66;2,6;;;;;;110;110;90;110;110;140;140;140;140;90;70;70
beneficio do oleo de copaiba;BRL;1300;-18%;-55%;Médio;57;0,18;1,13;;;;;;1300;1600;1600;1900;1600;1900;1600;1300;720;880;880;720
gel dental natural;BRL;50;0%;40%;Alto;100;0,85;3,05;;;;;;50;30;40;40;50;70;40;70;50;70;90;70
oleo de aloe vera cabelo;BRL;50;0%;-50%;Alto;91;;;;;;;;20;30;40;90;70;70;90;70;70;10;10;10
para que o óleo de copaíba serve;BRL;30;-33%;0%;Médio;51;;;;;;;;30;30;10;40;30;30;30;30;40;30;30;20
qual os benefícios da copaíba;BRL;30;0%;0%;Médio;57;;;;;;;;20;30;20;20;20;40;20;30;30;30;20;30
para serve oleo de copaiba;BRL;70;-18%;125%;Médio;63;0,14;1,65;;;;;;70;70;50;40;30;40;70;70;90;110;90;90
óleo de copaíba serve para;BRL;50;-20%;0%;Baixo;26;;;;;;;;50;40;20;30;40;50;50;50;50;50;50;40
essência de lavanda benefícios;BRL;170;-47%;-47%;Alto;100;0,53;3,76;;;;;;170;170;170;210;210;170;210;210;210;170;140;90
beneficios do oleo de copaiba para o cabelo;BRL;70;-44%;-29%;Médio;44;;;;;;;;40;50;30;40;40;50;70;70;170;90;90;50
oleo de lavanda para acne;BRL;30;-33%;-33%;Alto;73;;;;;;;;40;20;20;20;20;20;30;20;30;30;40;20
oleos essenciais para pele madura;BRL;30;-57%;-25%;Alto;100;0,51;3,89;;;;;;20;20;20;20;20;40;50;30;30;70;20;30
site oleos essenciais;BRL;10;0%;0%;Alto;100;0,86;2,66;;;;;;10;20;10;10;20;20;20;20;10;10;10;10
propriedades do oleo de copaiba;BRL;110;-21%;0%;Alto;77;0,18;1,15;;;;;;140;90;110;140;140;140;140;140;110;140;110;110
oleo de copaiba 100 natural;BRL;30;67%;150%;Alto;100;0,36;1,18;;;;;;20;40;10;20;20;30;50;30;50;30;20;50
oleo essencial antiinflamatório;BRL;720;0%;0%;Alto;98;0,38;1,18;;;;;;720;720;720;880;880;880;880;720;720;720;720;720
preço oleos essenciais;BRL;30;0%;-71%;Alto;100;0,48;1,49;;;;;;30;50;30;50;40;30;30;40;20;20;20;20
qual o beneficio do oleo de copaiba;BRL;20;-50%;0%;Alto;100;;;;;;;;10;20;10;20;10;30;20;20;20;20;20;10
aromaterapia lemongrass;BRL;40;33%;33%;Alto;90;0,34;1,42;;;;;;30;30;30;40;30;40;50;20;40;30;40;40
óleo de copaiba benefícios;BRL;590;-46%;-56%;Alto;74;0,4;1,33;;;;;;880;720;720;590;390;390;390;320;590;720;390;390
umectação com oleo de alecrim;BRL;210;-19%;0%;Médio;48;0,46;2,43;;;;;;140;140;140;170;140;210;210;210;260;260;260;210
óleo essencial de lavanda doterra 5 ml;BRL;30;0%;0%;Alto;100;0,33;0,83;;;;;;40;20;30;40;30;40;50;30;20;30;30;30
oleo essencial disposição;BRL;30;50%;-25%;Alto;97;0,59;2,02;;;;;;30;10;20;30;30;40;30;50;40;20;40;30
oleo essencial para disposição;BRL;140;0%;0%;Alto;100;0,33;0,94;;;;;;140;110;110;110;140;110;140;140;110;140;140;140
quais beneficios do oleo de copaiba;BRL;30;0%;0%;Médio;39;;;;;;;;20;30;20;30;30;40;30;30;30;20;20;20
oleo de copaiba comprar;BRL;70;-29%;-29%;Alto;100;0,59;2,8;;;;;;70;50;70;90;70;90;90;70;90;70;70;50
tomar óleo de copaíba;BRL;30;33%;100%;Alto;89;;;;;;;;20;30;30;30;20;30;30;40;30;30;30;40
receitas de sinergias óleos essenciais;BRL;320;23%;-33%;Alto;100;0,56;1,8;;;;;;320;390;390;320;260;480;480;390;320;260;320;320
oleo essencial analgésico;BRL;90;-29%;-44%;Alto;100;0,39;1,04;;;;;;70;90;90;70;70;90;110;90;110;70;90;50
oleo essencial sedativo;BRL;170;24%;50%;Alto;99;0,42;0,92;;;;;;140;170;140;170;170;170;210;210;210;170;170;210
óleo de copaíba para psoríase;BRL;110;-50%;0%;Alto;97;0,28;1,13;;;;;;70;70;90;90;90;170;140;90;110;140;110;70
benefício da copaíba;BRL;590;-19%;-19%;Médio;39;0,21;1,2;;;;;;590;590;590;720;590;720;590;590;590;590;720;480
lavanda oleos essenciais;BRL;30;-50%;-60%;Alto;95;0,5;1,36;;;;;;40;30;30;30;30;30;50;30;30;40;30;20
oleo fitoterapico;BRL;210;0%;24%;Alto;100;0,41;1,38;;;;;;210;140;140;140;170;260;170;210;260;260;260;260
pra serve óleo de copaiba;BRL;30;0%;-67%;Alto;69;;;;;;;;20;20;20;50;40;50;50;40;20;10;20;10
óleo de copaíba propriedades;BRL;20;0%;-33%;Médio;61;;;;;;;;10;40;20;10;20;30;30;20;20;20;40;20
benefício do óleo de copaíba para saúde;BRL;50;0%;0%;Médio;59;;;;;;;;40;50;70;70;50;50;50;70;40;70;50;70
gotas de oleo;BRL;480;0%;-19%;Baixo;14;0,91;2,2;;;;;;590;480;390;390;390;590;590;590;480;480;590;480
óleo de copaíba uso interno;BRL;20;-50%;-50%;Alto;100;;;;;;;;10;20;10;10;10;10;20;40;10;20;10;10
oleo de aloe vera para cabelo;BRL;40;33%;-20%;Alto;100;0,36;0,97;;;;;;40;20;20;50;40;50;50;40;50;30;40;40
loja de oleos naturais;BRL;20;-50%;-67%;Alto;100;0,44;1,09;;;;;;10;30;20;20;20;30;20;10;20;20;20;10
oleo essencial capilar;BRL;30;67%;67%;Alto;100;0,31;1,19;;;;;;20;30;20;20;30;50;30;30;40;30;40;50
quais os benefícios do óleo de copaíba para pele;BRL;20;50%;50%;Alto;85;;;;;;;;10;30;10;20;20;40;30;20;20;20;20;30
benefícios do óleo de cravo;BRL;170;-18%;-18%;Médio;62;;;;;;;;170;110;110;170;140;210;170;170;170;170;140;140
concentração oleo essencial;BRL;30;33%;33%;Alto;100;0,55;1,41;;;;;;40;20;30;40;20;30;40;40;30;30;30;40
gel de aloe vera caseiro;BRL;10;0%;-67%;Alto;100;;;;;;;;20;10;10;10;10;20;10;20;10;10;20;10
oleo de copaiba beneficios para pele;BRL;30;0%;33%;Alto;85;;;;;;;;50;30;20;40;30;30;30;20;30;40;30;40
oleo de copaiba benefícios;BRL;4400;23%;50%;Alto;90;0,24;1,16;;;;;;4400;4400;5400;5400;4400;4400;4400;3600;4400;4400;3600;5400
copaíba propriedades;BRL;40;33%;0%;Médio;56;;;;;;;;40;30;20;40;20;50;20;50;70;30;40;40
gel de babosa farmácia;BRL;390;23%;-18%;Alto;99;0,49;1,06;;;;;;390;480;720;720;480;320;390;390;320;260;320;320
oleo de copaiba beneficios para o cabelo;BRL;50;-55%;150%;Alto;99;0,51;1,37;;;;;;20;20;30;30;10;30;10;20;140;110;70;50
quais os benefícios da copaíba;BRL;140;-21%;22%;Baixo;32;0,15;1,12;;;;;;90;110;90;140;140;170;140;140;140;140;110;110
óleo de copaíba é bom para os cabelos;BRL;30;-57%;200%;Médio;54;;;;;;;;10;10;10;10;10;20;10;20;140;70;30;30
oleo essencial para regular menstruação;BRL;30;-50%;∞;Alto;100;0,5;2,29;;;;;;0;20;20;30;20;30;30;30;30;40;20;20
beneficios de oleo de copaiba;BRL;40;40%;250%;Médio;58;0,14;1,23;;;;;;30;30;20;20;30;40;40;30;30;50;50;70
oleo de copaiba para massagens;BRL;30;0%;100%;Alto;100;0,3;0,99;;;;;;40;30;20;40;30;40;20;40;30;40;50;40
oleo essencial pele madura;BRL;20;0%;0%;Alto;100;0,68;3,93;;;;;;30;20;20;10;20;10;20;20;30;20;20;20
quais os benefícios do óleo de copaíba para o cabelo;BRL;30;-43%;300%;Alto;74;0,32;1,03;;;;;;10;10;10;20;10;20;10;10;110;70;50;40
indicações do óleo de copaíba;BRL;30;33%;33%;Médio;63;;;;;;;;30;30;20;30;30;30;40;30;30;30;40;40
óleo essencial de lemongrass benefícios;BRL;70;-44%;-44%;Médio;58;0,2;1,04;;;;;;50;70;70;90;40;70;70;70;90;90;70;50
qual a utilidade do óleo de copaíba;BRL;30;-33%;-33%;Alto;73;;;;;;;;40;30;40;40;20;40;40;40;40;30;30;20
oleo de copaiba quais os beneficios;BRL;20;0%;0%;Médio;53;;;;;;;;20;20;10;30;20;20;10;20;20;10;10;10
oleo de copaíba serve para que;BRL;720;-18%;0%;Médio;60;0,55;1,37;;;;;;720;590;720;720;590;720;720;720;880;880;880;720
essencial beneficios;BRL;20;-67%;-67%;Baixo;0;;;;;;;;40;10;10;30;10;20;30;20;30;30;20;10
aromaterapia benefícios;BRL;260;24%;53%;Médio;65;0,23;1,15;;;;;;170;170;210;260;320;390;390;390;260;210;260;260
beneficios do oleo de alecrim na pele;BRL;10;100%;0%;Médio;45;;;;;;;;20;10;10;10;10;10;10;10;10;20;20;40
oleo de copaiba pro cabelo;BRL;40;-60%;0%;Alto;69;;;;;;;;20;10;20;20;20;20;30;40;170;50;30;20
beneficios do óleo de copaíba;BRL;2400;-19%;53%;Alto;69;0,31;1,16;;;;;;1900;1900;1900;1900;1900;2400;2400;2400;3600;3600;2900;2900
indicação oleo de copaiba;BRL;30;0%;0%;Médio;59;0,11;1,04;;;;;;30;20;20;30;30;30;30;30;30;30;20;30
oleo essencial para despertar;BRL;40;0%;-20%;Alto;100;0,49;1,29;;;;;;40;20;30;30;30;50;50;50;50;40;50;40
olho de copaíba;BRL;140;-18%;-18%;Alto;99;0,34;0,95;;;;;;140;140;140;170;140;170;140;140;260;110;110;90
óleo de copaíba no rosto;BRL;260;-18%;129%;Alto;90;0,47;1,49;;;;;;140;140;140;260;170;320;260;260;480;390;320;320
oleo de copaiba no cabelo beneficios;BRL;30;-43%;100%;Médio;63;;;;;;;;10;10;10;10;10;10;10;10;90;70;70;40
tomar oleo de copaiba;BRL;110;22%;-21%;Alto;91;0,62;1,37;;;;;;140;140;90;110;110;110;140;110;140;90;90;110
utilidades do óleo de copaíba;BRL;50;-20%;0%;Médio;60;;;;;;;;30;30;50;70;50;50;40;40;50;50;50;40
o gel da babosa;BRL;40;0%;67%;Médio;51;0,3;0,88;;;;;;30;30;30;40;50;40;50;70;50;50;40;50
oleo essencial fungicida;BRL;70;-43%;-20%;Alto;99;0,57;0,88;;;;;;50;50;70;90;50;90;70;70;70;70;70;40
aloe e vera;BRL;1300;0%;-19%;Alto;100;0,53;1,18;;;;;;1600;1600;1300;1300;1300;1600;1300;1300;1300;1300;1300;1300
benefícios da aromaterapia;BRL;590;23%;0%;Alto;82;0,12;1,17;;;;;;590;590;480;590;590;720;720;720;590;480;720;590
oleo de copaiba natural;BRL;50;-29%;67%;Alto;100;0,25;2,56;;;;;;50;30;30;50;20;70;70;70;70;70;40;50
óleo essencial para pele oleosa;BRL;170;0%;0%;Alto;86;0,38;3,58;;;;;;170;170;140;170;170;210;170;210;210;170;110;170
beneficios do oleo de copaiba para a pele;BRL;40;25%;150%;Médio;61;;;;;;;;50;50;40;40;40;30;30;40;50;40;40;50
beneficios da aromaterapia;BRL;590;23%;0%;Alto;82;0,12;1,17;;;;;;590;590;480;590;590;720;720;720;590;480;720;590
benefícios do óleo essencial lemongrass;BRL;30;25%;150%;Alto;71;0,14;1,15;;;;;;30;20;10;10;10;30;30;50;40;40;40;50
oleo essencial sp;BRL;20;0%;-75%;Alto;100;0,64;1,65;;;;;;50;20;10;30;10;40;10;10;10;10;10;10
shampoo babosa natural;BRL;30;-33%;0%;Alto;100;0,59;1,45;;;;;;30;30;20;20;20;20;20;30;30;30;20;20
sabonete de oleo de melaleuca;BRL;20;0%;-50%;Alto;100;0,25;1,1;;;;;;20;30;10;20;20;20;30;20;30;20;20;20
hidratante vera;BRL;30;25%;25%;Alto;100;0,8;3,11;;;;;;10;20;20;10;10;20;20;20;40;40;50;50
tratamento capilar com oleos essenciais;BRL;30;-25%;0%;Alto;100;0,33;1,59;;;;;;20;30;20;30;20;30;40;30;30;40;40;30
óleo de aloe vera para beber;BRL;30;-20%;33%;Alto;100;0,26;0,58;;;;;;10;10;10;30;20;40;50;30;30;50;70;40
oleo de aloe vera no cabelo;BRL;20;100%;-33%;Alto;100;;;;;;;;20;20;10;10;20;20;10;10;10;10;50;20
oleo de copaiba amazonia;BRL;40;-50%;-33%;Alto;100;0,38;4,97;;;;;;40;20;30;40;30;30;50;70;40;40;40;20
quantas gotas de oleo essencial por ml;BRL;140;-22%;-36%;Alto;68;0,27;0,65;;;;;;70;70;70;210;260;260;260;260;140;90;70;70
uso do oleo de copaiba;BRL;30;0%;-33%;Médio;57;;;;;;;;20;20;20;40;20;50;30;20;30;20;30;20
óleo de copaíba é bom para saúde;BRL;20;-50%;0%;Alto;67;;;;;;;;10;10;20;20;10;30;20;20;20;20;30;10
oleo de copaiba serve para que;BRL;720;-18%;0%;Médio;56;0,33;1,47;;;;;;720;590;720;880;720;880;880;880;1000;880;880;720
olha de copaíba;BRL;30;50%;50%;Alto;100;;;;;;;;20;30;20;20;20;30;20;30;40;20;30;30
óleo de copaíba portugal;BRL;10;-100%;-100%;Desconhecido;;;;;;;;;0;0;0;10;10;10;10;0;10;10;10;0
óleo essencial estimula circulação;BRL;140;-50%;0%;Alto;86;;;;;;;;140;140;110;170;140;140;170;140;170;140;90;70
oleo essencial importado;BRL;50;40%;75%;Alto;100;0,52;1,11;;;;;;30;40;40;50;30;30;50;70;30;50;50;70
óleos essenciais para tratamento capilar;BRL;50;133%;-22%;Alto;97;0,39;1,8;;;;;;70;50;50;40;50;70;40;50;40;30;50;70
fazer gel de babosa;BRL;40;-25%;0%;Alto;91;;;;;;;;50;40;20;40;30;30;70;40;40;40;30;30
óleo de copaíba comprar;BRL;90;-22%;-22%;Alto;100;0,39;1,86;;;;;;70;70;70;110;90;110;110;90;110;90;90;70
óleo essencial de cânfora;BRL;170;0%;24%;Alto;100;0,35;0,79;;;;;;140;140;110;140;110;170;170;170;170;210;170;210
qual o benefício da copaíba;BRL;40;0%;50%;Médio;42;;;;;;;;30;30;20;30;40;40;50;50;40;30;20;30
shampoo de babosa é bom para o cabelo;BRL;70;-44%;0%;Médio;57;0,43;5,15;;;;;;70;50;50;50;70;50;70;90;50;90;70;50
óleo de copaíba puro da amazônia;BRL;40;-25%;200%;Alto;100;0,22;0,79;;;;;;40;20;50;30;40;50;50;50;40;40;20;30
olho da copaiba;BRL;20;0%;-50%;Alto;81;;;;;;;;20;30;20;30;40;10;20;20;10;10;10;10
copaíba benefícios;BRL;590;51%;51%;Alto;72;0,35;1,17;;;;;;390;720;720;590;390;720;590;480;320;390;480;590
posso tomar óleo de copaíba;BRL;40;25%;150%;Médio;63;;;;;;;;40;20;30;30;20;50;40;40;50;40;30;50
óleo de alecrim cresce cabelo;BRL;50;-29%;0%;Alto;81;;;;;;;;70;70;50;40;50;70;70;30;40;70;70;50
oleos essenciais sp;BRL;30;100%;-78%;Alto;100;0,72;1,79;;;;;;40;40;30;30;20;20;50;30;30;10;30;20
pode ingerir oleo de copaiba;BRL;30;25%;150%;Médio;56;0,86;2,23;;;;;;20;20;20;30;30;40;30;40;40;40;30;50
tomar copaiba;BRL;10;0%;-50%;Médio;51;;;;;;;;20;10;10;20;20;20;10;10;10;10;10;10
óleos essenciais para estudar;BRL;140;0%;-21%;Alto;100;0,29;1,49;;;;;;110;90;90;140;140;170;260;140;140;110;170;110
propriedades oleo de copaiba;BRL;30;0%;-50%;Alto;88;;;;;;;;20;30;40;30;30;50;30;20;20;20;20;20
oleo essencial rj;BRL;20;0%;-60%;Alto;100;0,58;1,42;;;;;;30;50;20;20;20;20;10;20;10;20;30;20
indicação do oleo de copaiba;BRL;30;0%;-33%;Alto;76;;;;;;;;20;30;20;20;20;40;30;30;30;20;30;20
óleo copaíba benefícios;BRL;140;21%;55%;Alto;96;0,41;1,48;;;;;;140;110;140;110;70;110;90;90;110;140;210;170
óleo essencial para gordura localizada;BRL;140;27%;0%;Alto;93;0,38;1,77;;;;;;170;140;110;140;90;140;140;140;110;110;110;140
óleo essencial para tensão muscular;BRL;30;-67%;-75%;Alto;95;0,34;1,42;;;;;;40;30;40;40;20;30;20;20;20;30;30;10
oleo de copaiba propriedades;BRL;70;75%;-22%;Alto;81;0,23;2,89;;;;;;110;70;70;50;50;70;50;90;70;40;70;70
oleo essencial de alecrim amantikir;BRL;20;0%;∞;Alto;100;0,37;0,6;;;;;;0;0;0;0;0;50;30;50;40;30;30;30
benefícios do óleo de copaíba para o cabelo;BRL;40;-43%;100%;Médio;38;;;;;;;;20;20;20;30;20;10;20;20;110;70;40;40
oleo de copaiba para tomar;BRL;210;0%;-58%;Alto;100;0,32;1,27;;;;;;210;260;260;210;140;260;260;210;210;110;90;110
aloe vera no couro cabeludo;BRL;20;0%;100%;Alto;97;;;;;;;;10;20;10;10;20;20;20;20;20;20;10;20
oleos essenciais beneficios de cada um;BRL;30;-25%;50%;Alto;95;0,16;0,87;;;;;;10;20;30;20;10;30;40;30;30;40;30;30
oleos essenciais com ação antiinflamatória;BRL;20;0%;-50%;Alto;99;;;;;;;;10;30;20;30;30;30;40;20;10;10;10;10
hidratação para cabelos com óleos essenciais;BRL;20;0%;0%;Alto;100;0,48;0,95;;;;;;10;10;20;20;30;30;20;30;20;20;20;20
óleo essencial concentração;BRL;320;0%;-18%;Alto;100;0,35;1,51;;;;;;320;260;210;320;260;390;480;390;320;320;390;320
dosagem óleos essenciais;BRL;30;0%;-89%;Médio;44;;;;;;;;50;50;30;40;30;40;30;20;20;10;10;10
oleo de copaiba do amazonas;BRL;20;-50%;-50%;Alto;100;0,24;1,16;;;;;;10;10;20;30;20;30;20;30;30;20;10;10
benefícios do copaíba;BRL;40;25%;25%;Médio;36;0,59;4,09;;;;;;30;50;50;50;50;40;40;20;40;40;50;50
oleo de copaiba como tomar;BRL;320;-19%;-56%;Alto;70;0,58;1,14;;;;;;390;320;390;480;210;390;320;390;320;260;260;210
aromaterapia para cabelos;BRL;30;-50%;-33%;Alto;100;0,57;1,21;;;;;;20;20;10;20;20;30;40;20;20;40;30;20
oleo essencial no banho;BRL;50;-57%;-25%;Alto;94;0,29;2,15;;;;;;40;50;40;30;30;50;70;70;50;70;50;30
óleo essencial para estudar;BRL;390;23%;23%;Alto;100;0,28;1,21;;;;;;320;260;210;390;480;590;590;480;480;390;590;480
olho de copaiba;BRL;480;-19%;-56%;Alto;97;0,32;1,14;;;;;;480;480;480;720;480;720;590;480;880;260;210;210
óleo essencial lemongrass benefícios;BRL;390;-19%;-33%;Alto;75;0,22;0,99;;;;;;320;320;390;390;390;590;590;480;390;320;260;260
beneficios de tomar oleo de copaiba;BRL;20;0%;0%;Médio;52;;;;;;;;10;10;10;30;20;30;20;40;20;20;20;20
óleo de copaíba pode ser ingerido;BRL;70;-22%;0%;Alto;100;;;;;;;;90;70;70;70;50;90;90;90;110;90;70;70
oleos essenciais tipos e beneficios;BRL;20;0%;-50%;Alto;84;0,11;0,86;;;;;;10;40;30;30;10;20;10;10;10;10;10;10
propriedades da copaíba;BRL;70;40%;-22%;Médio;62;0,19;1,51;;;;;;70;70;70;90;70;110;70;90;50;50;70;70
oleo essencial para oleosidade;BRL;20;-33%;0%;Alto;80;0,26;0,84;;;;;;20;10;10;10;10;30;20;20;20;30;20;20
os benefícios da copaíba;BRL;70;0%;40%;Médio;43;0,24;1,05;;;;;;50;70;50;70;70;90;90;90;70;70;50;70
lemongrass oleo;BRL;30;50%;-25%;Alto;86;0,24;0,51;;;;;;20;10;20;30;20;20;30;70;40;20;20;30
olho de copaiba no cabelo;BRL;10;0%;0%;Baixo;0;;;;;;;;10;10;10;20;20;10;20;10;50;10;0;10
diluição óleo essencial;BRL;390;22%;-19%;Médio;63;0,29;1,34;;;;;;390;390;390;480;390;480;480;480;390;320;320;390
o óleo de copaíba pode ser ingerido;BRL;20;100%;0%;Alto;100;;;;;;;;30;20;20;20;20;30;30;20;20;10;10;20
os melhores óleos essenciais para acne;BRL;40;-86%;∞;Alto;100;;;;;;;;0;0;30;40;40;50;50;50;50;70;50;10
quais os benefícios do óleo de cravo;BRL;30;0%;0%;Alto;71;;;;;;;;30;30;20;30;20;40;30;10;30;30;20;30
oleo essencial antiinflamatorio;BRL;720;0%;0%;Alto;98;0,38;1,18;;;;;;720;720;720;880;880;880;880;720;720;720;720;720
