Keyword;Currency;Avg. monthly searches;Mudança em três meses;Mudança YoY;Competition;Competition (indexed value);Top of page bid (low range);Top of page bid (high range);Ad impression share;Organic impression share;Organic average position;In account?;In plan?;Searches: Oct 2020;Searches: Nov 2020;Searches: Dec 2020;Searches: Jan 2021;Searches: Feb 2021;Searches: Mar 2021;Searches: Apr 2021;Searches: May 2021;Searches: Jun 2021;Searches: Jul 2021;Searches: Aug 2021;Searches: Sep 2021
qual a melhor argila para passar no rosto;BRL;30;0%;33%;Médio;52;;;;;;;;30;20;40;20;30;30;50;30;30;40;40;40
as argilas;BRL;10;-50%;-50%;Alto;86;;;;;;;;30;20;10;10;10;20;20;20;10;20;10;10
natura mascara de argila;BRL;30;0%;-33%;Alto;100;0,34;0,99;;;;;;30;30;20;30;20;30;30;40;20;20;20;20
oq e esfoliação;BRL;110;-18%;-18%;Médio;36;0,36;1;;;;;;90;90;110;110;90;170;110;140;110;110;140;90
propriedades da argila preta;BRL;90;-18%;-18%;Baixo;4;;;;;;;;110;110;90;90;70;110;140;90;90;110;70;90
mascara para pele com acne;BRL;90;0%;-36%;Alto;100;0,52;1,79;;;;;;90;90;70;70;90;90;90;90;50;70;90;70
qual melhor argila para manchas de acne;BRL;20;33%;100%;Alto;89;1,56;5,3;;;;;;10;10;20;10;10;20;30;40;40;30;20;40
cravos pele;BRL;5400;22%;-19%;Baixo;24;0,42;2,02;;;;;;5400;5400;5400;6600;5400;6600;4400;4400;4400;3600;3600;4400
alergia a argila verde;BRL;110;0%;-59%;Baixo;1;;;;;;;;140;90;110;90;110;140;140;170;90;70;70;70
dicas para poros dilatados;BRL;30;0%;0%;Alto;93;0,31;2,02;;;;;;30;40;20;20;20;30;30;30;40;20;30;20
esfoliante para peles oleosas;BRL;1600;0%;-16%;Alto;100;0,69;2,38;;;;;;1900;1900;1900;1600;1600;1900;1900;1600;1300;1600;1300;1600
melhor produto para pele oleosa;BRL;90;57%;57%;Alto;100;1,6;3,51;;;;;;110;90;90;90;90;140;70;90;110;70;70;110
argila é bom para melasma;BRL;10;100%;0%;Alto;100;0,47;1,79;;;;;;10;10;20;20;20;10;20;10;10;10;20;20
manchas na pele acne;BRL;50;-29%;0%;Alto;95;0,77;2,01;;;;;;70;50;50;70;50;50;50;40;70;70;50;50
pele oleosa demais;BRL;40;50%;-67%;Alto;100;0,31;2,25;;;;;;70;70;50;70;50;50;30;20;30;20;30;30
rosto oleoso;BRL;1300;30%;0%;Alto;100;0,31;0,78;;;;;;1300;1300;1600;1900;1300;1600;1300;1300;1000;1000;1300;1300
esfoliante facial pele oleosa;BRL;210;-19%;-19%;Alto;100;1,15;2,4;;;;;;210;210;210;260;260;260;320;210;170;260;210;210
manchas acne;BRL;390;-18%;-18%;Alto;100;1,13;2,02;;;;;;390;320;260;320;320;320;390;390;480;390;390;320
melhor esfoliante;BRL;170;0%;-18%;Alto;100;0,53;1,27;;;;;;170;170;140;140;140;170;170;170;170;140;140;140
skincare pele com acne;BRL;70;-55%;-44%;Alto;100;1,04;2,25;;;;;;90;90;90;90;70;70;70;70;90;110;70;50
tratamento marcas de acne;BRL;110;-35%;-35%;Alto;100;1,01;2,4;;;;;;110;110;110;90;140;90;140;140;140;170;110;110
esfoliante para;BRL;30;0%;33%;Alto;78;0,49;1,11;;;;;;30;30;20;30;30;40;40;30;40;40;20;40
esfoliante facial bom;BRL;70;-29%;-44%;Alto;100;0,63;1,68;;;;;;70;70;50;70;50;70;70;70;70;70;50;50
mascara rosto;BRL;1300;-23%;-23%;Alto;100;0,61;3,77;;;;;;1300;1600;1600;1600;1600;1600;1600;1300;1000;1300;1000;1000
qual o melhor clareador para o rosto;BRL;70;57%;57%;Alto;100;0,88;2,77;;;;;;70;70;50;70;70;70;90;70;70;70;140;110
beneficios das argilas no rosto;BRL;50;-56%;-20%;Baixo;22;;;;;;;;30;30;40;30;50;90;30;40;40;90;40;40
benefícios argilas;BRL;320;0%;0%;Baixo;20;0,33;1,11;;;;;;320;260;260;320;260;320;390;320;320;320;320;320
máscara pele;BRL;260;-34%;-34%;Alto;100;0,76;3,64;;;;;;320;320;260;260;260;390;320;320;260;320;210;210
argila para o rosto preço;BRL;20;50%;-40%;Alto;100;0,2;0,87;;;;;;30;20;20;10;30;10;20;30;20;20;20;30
argila vermelha preço;BRL;70;0%;-71%;Alto;95;0,2;0,52;;;;;;140;90;50;70;50;70;50;40;40;50;30;50
esfoliante rosto oleoso;BRL;30;0%;-25%;Alto;100;0,45;1,15;;;;;;40;20;20;30;40;40;40;30;30;30;50;30
argila branca kaolin;BRL;10;0%;-50%;Alto;100;;;;;;;;20;10;10;30;10;10;20;10;10;10;10;10
argila preta mancha a pele;BRL;50;-29%;∞;Baixo;17;;;;;;;;0;30;40;50;50;70;50;90;90;70;110;50
esfoliação pele oleosa;BRL;720;-19%;-52%;Alto;100;0,75;3,51;;;;;;880;720;720;720;720;880;720;720;590;590;590;480
melhor esfoliante facial;BRL;260;0%;-19%;Alto;100;0,69;2,08;;;;;;260;210;210;260;210;320;260;260;210;210;260;210
melhor esfoliante para o rosto dermatologista;BRL;40;56%;∞;Alto;99;0,79;1,43;;;;;;0;0;0;0;0;0;0;30;90;90;110;140
sabonete para esfoliar a pele;BRL;40;-29%;0%;Alto;99;0,73;1,79;;;;;;40;40;50;40;30;30;40;50;40;70;50;50
creme facial para clarear o rosto;BRL;20;-75%;-67%;Alto;93;0,81;2,79;;;;;;30;30;20;20;10;20;20;20;30;40;30;10
manchas acne produtos;BRL;10;-100%;-100%;Desconhecido;;;;;;;;;10;10;10;10;20;10;10;10;10;10;0;0
controle oleosidade rosto;BRL;50;350%;125%;Alto;100;1,96;2,43;;;;;;40;50;40;70;50;40;40;20;40;20;50;90
máscara de tratamento facial;BRL;110;0%;-35%;Alto;100;0,63;2,34;;;;;;70;90;110;90;110;170;140;170;90;110;110;110
pele oleosa características;BRL;140;0%;-35%;Médio;35;0,31;3,52;;;;;;110;140;90;110;110;170;140;170;170;110;110;110
creme clareador de manchas no rosto melasma;BRL;390;0%;929%;Alto;100;0,79;2,79;;;;;;70;90;70;110;170;210;320;590;590;720;720;720
creme para pele com manchas;BRL;10;0%;-33%;Alto;100;0,62;1,6;;;;;;10;10;10;20;20;10;10;10;10;20;20;20
qual tipo de argila para o rosto;BRL;10;100%;100%;Alto;76;;;;;;;;30;30;20;30;20;10;10;10;10;10;10;20
tratamentos para marcas de acne;BRL;390;-19%;0%;Alto;100;0,99;2,05;;;;;;480;390;320;480;320;320;390;390;390;480;390;390
argila escura;BRL;40;33%;0%;Alto;90;;;;;;;;40;50;30;30;40;40;40;30;40;30;30;40
kit skin care pele acneica;BRL;260;-19%;86%;Alto;100;1,02;3,77;;;;;;110;140;210;210;210;320;320;320;260;320;260;260
beneficios argila;BRL;320;0%;0%;Baixo;20;0,33;1,11;;;;;;320;260;260;320;260;320;390;320;320;320;320;320
esfoliante facial para pele oleosa;BRL;110;0%;-36%;Alto;100;1,41;2,21;;;;;;110;110;90;140;110;140;170;110;90;70;110;70
máscara facial acne;BRL;110;0%;-18%;Alto;100;1,24;6,02;;;;;;140;110;140;110;70;110;140;110;90;90;70;90
cicatrizante para marcas de acne;BRL;10;0%;0%;Alto;100;1,07;2,01;;;;;;40;10;10;10;10;10;10;10;10;10;10;10
esfoliador de pele;BRL;210;0%;-65%;Alto;100;0,46;1,17;;;;;;320;210;260;210;140;140;210;170;170;170;140;170
importância da esfoliação de pele;BRL;20;0%;-67%;Baixo;11;;;;;;;;20;20;30;10;30;20;20;10;20;10;10;10
procedimentos para clarear a pele;BRL;140;22%;-21%;Alto;99;0,55;1,65;;;;;;140;140;170;170;110;170;140;140;140;90;110;110
esfoliante natural;BRL;1600;23%;-16%;Alto;100;0,68;1,3;;;;;;1600;1600;1600;1900;1600;1900;1600;1600;1300;1300;1600;1600
hidratante para clarear a pele;BRL;110;56%;0%;Alto;100;0,82;2,32;;;;;;110;110;70;110;70;70;140;90;70;90;110;140
pomada clareadora para o rosto;BRL;480;-19%;85%;Alto;100;0,59;1,67;;;;;;260;390;480;480;390;590;590;480;480;590;590;480
argila e beneficios;BRL;140;-18%;-33%;Médio;38;0,17;0,7;;;;;;170;140;140;140;140;170;210;140;110;170;170;140
clareador de melasma;BRL;1900;26%;50%;Alto;100;0,75;1,85;;;;;;1900;1900;1900;2400;1900;1900;1900;1600;1600;1900;1900;2400
esfoliante para o rosto pele oleosa;BRL;590;23%;-33%;Alto;100;0,86;2,44;;;;;;880;720;720;720;720;720;720;590;480;390;390;480
fazer esfoliação;BRL;40;0%;33%;Médio;63;0,49;0,85;;;;;;40;30;30;20;30;30;30;40;50;40;40;40
filtro solar para acne;BRL;30;0%;0%;Alto;100;1,02;3,23;;;;;;30;20;20;30;20;20;30;30;30;30;50;30
qual a melhor esfoliação para o rosto;BRL;30;-25%;-25%;Alto;90;0,68;1,12;;;;;;30;30;40;30;30;30;40;30;20;40;50;30
argila beneficios;BRL;880;-18%;-28%;Médio;43;0,33;0,98;;;;;;1000;880;720;720;720;880;880;720;720;880;720;720
creme clareador de manchas melasma;BRL;30;-43%;33%;Alto;100;0,82;1,87;;;;;;10;30;30;40;40;10;10;30;20;70;40;40
depois de esfoliar o rosto pode passar hidratante;BRL;30;0%;-60%;Baixo;13;0,97;3,08;;;;;;30;20;20;30;40;70;40;20;20;20;40;20
melhor creme clareador;BRL;170;-19%;-19%;Alto;100;0,71;1,65;;;;;;170;140;110;170;110;170;170;170;170;210;170;170
posso usar sabonete de argila branca todos os dias;BRL;20;0%;0%;Médio;33;;;;;;;;10;10;10;10;10;20;40;20;20;10;20;10
argila pode passar quantas vezes na semana;BRL;20;-50%;∞;Baixo;0;;;;;;;;20;10;10;20;20;20;20;30;20;20;20;10
esfoliante antes ou depois do sabonete;BRL;140;-47%;-47%;Baixo;29;0,12;1,88;;;;;;170;170;110;90;90;140;210;140;140;170;110;90
melhor sabonete esfoliante;BRL;30;0%;-33%;Alto;100;0,55;1,43;;;;;;30;30;20;30;30;30;20;30;20;20;30;20
creme clareador para melasma;BRL;260;24%;0%;Alto;100;0,75;1,67;;;;;;210;210;260;260;260;260;260;210;170;210;260;260
mascara pele;BRL;260;-34%;-34%;Alto;100;0,76;3,64;;;;;;320;320;260;260;260;390;320;320;260;320;210;210
sabonete esfoliante para o rosto pele oleosa;BRL;30;0%;0%;Alto;100;1,98;3,08;;;;;;30;30;30;30;20;20;30;30;30;20;40;20
acne manchas;BRL;390;-18%;-18%;Alto;100;1,13;2,02;;;;;;390;320;260;320;320;320;390;390;480;390;390;320
esfoliante para rosto seco;BRL;20;0%;-50%;Alto;100;0,76;2,61;;;;;;20;20;20;20;20;20;30;10;10;10;20;10
esfoliar o rosto todo dia;BRL;40;0%;0%;Médio;55;0,36;1;;;;;;50;30;40;40;30;50;40;40;30;50;30;50
melhores argilas;BRL;50;0%;0%;Alto;100;;;;;;;;40;40;30;40;50;50;90;50;40;50;70;50
oq fazer para pele oleosa;BRL;20;0%;-50%;Alto;100;1,98;3,02;;;;;;20;20;20;30;10;30;20;20;10;10;10;10
argila é esfoliante;BRL;20;-33%;∞;Médio;35;;;;;;;;0;0;0;20;30;30;30;30;30;30;20;20
creme facial clareador;BRL;590;-19%;-33%;Alto;100;0,87;2,61;;;;;;720;590;590;480;480;480;590;590;480;590;590;480
hidratação de pele oleosa;BRL;50;-40%;-57%;Alto;96;1,62;2,58;;;;;;90;50;70;50;50;50;50;30;20;50;30;30
mascara anti oleosidade;BRL;70;40%;-36%;Alto;100;0,84;2,38;;;;;;50;90;70;110;50;90;90;70;70;50;90;70
pq a pele é oleosa;BRL;90;29%;0%;Baixo;24;0,31;2,23;;;;;;90;70;90;110;90;110;90;90;70;70;90;90
clareador de pele bom e barato;BRL;20;100%;-43%;Alto;100;0,71;1,62;;;;;;30;20;20;20;20;10;20;30;10;20;20;40
cremes clareadores de melasma;BRL;590;50%;-18%;Alto;100;0,66;1,82;;;;;;720;590;480;720;720;720;720;480;480;480;590;720
clareador de pele creme;BRL;30;0%;-40%;Alto;100;0,76;1,6;;;;;;50;40;20;20;40;20;20;10;20;30;40;30
argila branca melhor marca;BRL;20;-60%;-33%;Alto;100;;;;;;;;20;10;10;10;20;20;20;30;30;50;20;20
beneficios da argila na pele;BRL;110;55%;21%;Baixo;6;0,34;0,81;;;;;;140;90;90;90;110;110;110;110;110;110;110;170
esfoliante facial bom e barato;BRL;50;-44%;-29%;Alto;100;0,49;1,09;;;;;;50;30;50;50;40;70;70;50;70;90;50;50
hidratação para pele oleosa;BRL;480;-18%;-56%;Alto;100;1,61;2,58;;;;;;720;590;590;590;480;590;590;480;390;390;390;320
melhor esfoliante para o rosto pele oleosa;BRL;140;24%;50%;Alto;100;0,75;2,31;;;;;;140;90;110;170;170;210;140;70;110;170;140;210
melhores esfoliantes rosto;BRL;20;100%;-71%;Alto;100;0,81;1,2;;;;;;50;20;20;10;10;20;10;10;10;10;20;20
creme clareador melasma rosto;BRL;20;0%;-50%;Alto;100;;;;;;;;50;20;20;50;30;10;10;30;10;10;20;10
qual o melhor clareador de manchas;BRL;20;-75%;-50%;Alto;100;0,55;1,64;;;;;;20;20;20;20;30;30;20;20;20;40;30;10
dermocosméticos clareadores;BRL;210;0%;-33%;Alto;99;0,65;1,24;;;;;;320;260;210;140;170;170;260;260;210;260;210;260
melhor creme anti acne;BRL;40;0%;-25%;Alto;100;0,87;2,42;;;;;;40;40;50;50;40;40;30;40;40;30;40;30
hidratação em pele oleosa;BRL;20;0%;-50%;Alto;96;1,62;2,53;;;;;;20;10;10;10;20;30;20;10;20;10;10;10
melhor marca de argila;BRL;70;40%;40%;Alto;100;0,33;1,31;;;;;;50;40;50;50;70;70;90;70;70;50;70;70
minha pele é oleosa;BRL;20;-50%;0%;Médio;38;0,31;2,2;;;;;;20;30;20;20;20;30;10;20;20;20;20;10
sabonete de esfoliação;BRL;70;-43%;-64%;Alto;100;0,69;3,15;;;;;;70;70;70;70;70;90;90;90;40;70;50;40
quantas vezes usar esfoliante no rosto;BRL;10;100%;-33%;Médio;62;0,7;1,04;;;;;;10;10;20;20;10;10;10;10;10;10;10;20
sabonete rosto antiacne;BRL;20;0%;∞;Alto;100;1,14;5,31;;;;;;0;0;0;0;0;70;40;40;40;30;40;30
argila rosa comprar;BRL;50;25%;-64%;Alto;100;0,67;2,66;;;;;;70;50;90;70;70;70;70;40;50;40;50;50
beneficios da mascara de argila preta;BRL;50;0%;0%;Baixo;28;;;;;;;;50;70;50;50;70;50;90;50;70;50;50;50
melhores esfoliantes para pele oleosa;BRL;110;0%;-67%;Alto;100;0,66;2,31;;;;;;170;140;90;110;110;140;140;90;70;70;90;70
pode esfoliar o rosto todos os dias;BRL;50;0%;-55%;Baixo;1;;;;;;;;50;70;50;40;50;70;40;40;50;50;40;50
qual o melhor clareador de pele;BRL;260;52%;52%;Alto;100;0,72;1,64;;;;;;170;210;210;260;260;210;210;260;170;210;320;320
qual os benefícios da argila;BRL;30;0%;-33%;Baixo;15;;;;;;;;40;20;30;30;30;30;30;20;20;20;30;20
sabonete bom para espinha e cravo;BRL;50;-25%;-25%;Alto;100;0,83;2,37;;;;;;50;70;50;70;50;50;90;30;40;40;30;30
hidratantes pele acneica;BRL;40;-25%;-40%;Alto;100;1,89;2,89;;;;;;40;50;40;40;40;70;30;70;40;40;30;30
argila branca clareia a pele em quanto tempo;BRL;1000;0%;122%;Alto;76;0,52;0,91;;;;;;720;880;880;880;720;880;880;1000;1300;1600;1600;1600
dermocosmetico clareador;BRL;50;33%;-20%;Alto;100;0,87;1,33;;;;;;50;110;70;40;50;70;40;50;30;30;40;40
esfoliante para o rosto para pele oleosa;BRL;20;0%;0%;Alto;100;0,8;2,07;;;;;;20;20;30;40;20;30;30;20;20;20;20;20
qual melhor creme clareador;BRL;20;-50%;-67%;Alto;100;0,67;1,76;;;;;;20;20;20;30;20;20;10;10;20;20;10;10
creme para clarear pele;BRL;260;-34%;-34%;Alto;100;0,69;1,63;;;;;;260;210;260;320;260;260;320;260;260;320;260;210
limpeza profunda;BRL;590;-18%;0%;Alto;90;0,62;2,55;;;;;;590;590;590;590;590;720;590;720;720;720;720;590
mascara esfoliante rosto;BRL;70;29%;350%;Alto;100;0,96;1,78;;;;;;20;30;40;70;50;70;110;90;50;70;70;90
melhores cremes clareadores de pele;BRL;20;-75%;-50%;Alto;100;0,85;2,15;;;;;;20;30;20;20;20;20;20;20;10;40;10;10
sabonete esfoliante rosto;BRL;1000;0%;-32%;Alto;100;0,78;3,25;;;;;;1000;1300;1000;1300;1000;1300;1000;880;880;880;880;880
clareamento de pele;BRL;22200;23%;-18%;Alto;100;0,66;1,64;;;;;;22200;22200;22200;22200;18100;22200;18100;18100;18100;18100;22200;22200
cravos limpeza de pele;BRL;50;0%;0%;Alto;92;0,39;2,31;;;;;;50;70;30;50;70;50;70;50;50;40;30;40
limpeza de pele com argila;BRL;390;-19%;-34%;Médio;65;0,39;2,32;;;;;;480;480;390;480;320;390;480;480;390;480;390;390
mascara para tratamento de pele;BRL;30;50%;0%;Alto;100;0,48;1,97;;;;;;30;30;30;30;30;30;40;30;20;20;50;30
melaleuca para espinhas;BRL;170;0%;55%;Alto;100;0,41;1,11;;;;;;140;110;140;110;140;170;210;210;170;170;140;170
quais os melhores clareadores para melasma;BRL;30;0%;-33%;Alto;100;0,61;1,67;;;;;;20;20;30;40;30;30;30;40;30;20;20;20
qual o melhor creme clareador para o rosto;BRL;50;-20%;0%;Alto;100;1;2,87;;;;;;40;40;40;70;90;70;50;50;40;50;50;40
argila cicatrizante;BRL;140;0%;0%;Médio;59;0,46;0,93;;;;;;170;140;110;170;110;170;140;140;140;140;170;140
argila negra;BRL;720;0%;-41%;Alto;100;0,36;0,98;;;;;;880;720;720;720;720;720;720;720;590;590;590;590
creme rosto clarear manchas;BRL;20;0%;-50%;Alto;100;0,93;2,76;;;;;;10;10;20;20;20;20;20;10;20;10;20;10
esfoliante para rosto pele oleosa;BRL;30;-33%;-60%;Alto;98;0,86;2,46;;;;;;40;20;20;30;30;40;20;30;20;30;40;20
esfoliante quimico rosto;BRL;110;-59%;75%;Alto;100;0,65;1,62;;;;;;40;90;50;70;50;90;110;110;170;170;210;70
esfoliar a pele todo dia;BRL;30;0%;-25%;Médio;47;;;;;;;;20;40;30;30;30;30;40;40;30;30;20;30
melhores cremes clareadores para o rosto;BRL;50;-25%;-57%;Alto;100;1,79;2,79;;;;;;50;40;40;50;70;40;70;40;50;40;50;30
máscara facial para pele;BRL;70;-20%;-43%;Alto;100;0,57;2,35;;;;;;90;70;110;70;50;90;70;90;110;50;70;40
argila ideal;BRL;20;-50%;-80%;Alto;89;;;;;;;;30;20;20;20;30;20;20;20;20;20;30;10
melhor clareador de pele;BRL;1300;0%;0%;Alto;100;0,77;1,79;;;;;;1600;1600;1300;1600;1000;1300;1300;1300;1300;1600;1600;1600
melhor produto clareador de pele;BRL;20;0%;0%;Alto;100;0,75;1,62;;;;;;20;20;10;20;20;20;20;20;10;20;30;20
qual melhor creme clareador para o rosto;BRL;90;0%;80%;Alto;100;0,79;2,92;;;;;;50;50;50;90;70;70;90;90;90;90;140;90
quantas vezes aplicar argila no rosto;BRL;10;0%;0%;Baixo;0;;;;;;;;20;20;10;10;10;10;10;20;20;20;10;20
melhor clareador para rosto;BRL;20;0%;200%;Alto;100;0,93;2,79;;;;;;20;10;20;30;20;30;20;20;20;30;30;30
melhor creme clareador de manchas;BRL;20;-33%;100%;Alto;100;0,88;2,14;;;;;;20;20;30;30;30;20;20;20;10;30;30;20
qual o melhor clareador de manchas no rosto;BRL;30;0%;0%;Alto;100;0,88;2,82;;;;;;30;30;30;40;20;30;10;20;30;20;30;20
clareadores faciais;BRL;170;24%;0%;Alto;100;0,89;2,79;;;;;;170;170;140;170;170;140;140;140;170;170;210;210
esfoliante hidratante;BRL;40;25%;25%;Alto;100;0,73;2,47;;;;;;30;50;50;40;20;50;50;50;30;40;50;50
o melhor clareador de pele;BRL;70;0%;-22%;Alto;100;0,68;1,63;;;;;;90;110;70;70;50;70;70;70;70;70;70;70
qual a melhor argila para pele mista;BRL;20;0%;0%;Médio;60;;;;;;;;20;20;20;20;20;30;30;30;30;30;20;30
hidratante facial pele acne;BRL;320;-19%;-33%;Alto;100;2,2;3,74;;;;;;320;390;260;260;210;320;480;480;390;320;390;260
limpar poros do rosto;BRL;20;0%;0%;Alto;100;0,67;1,86;;;;;;20;30;20;10;20;20;10;10;10;10;10;10
cravo facial;BRL;70;29%;29%;Médio;58;0,31;0,91;;;;;;70;50;70;70;40;90;90;70;70;70;50;90
cremes clareadores para melasma;BRL;30;33%;-20%;Alto;100;0,74;1,63;;;;;;50;40;40;30;30;20;40;30;20;30;50;40
gel para pele acneica;BRL;40;67%;25%;Alto;100;0,68;1,61;;;;;;30;40;30;30;30;30;20;50;40;30;50;50
máscara esfoliante;BRL;590;-19%;-45%;Alto;100;0,42;1,36;;;;;;720;720;590;590;590;720;720;590;590;590;480;480
argila para clareamento;BRL;90;0%;-18%;Alto;93;0,34;1,04;;;;;;140;90;70;50;70;110;90;70;90;90;70;90
filtro solar acne;BRL;20;-25%;50%;Alto;100;1,13;3,32;;;;;;20;10;20;20;20;20;20;20;30;40;20;30
quantas vezes por semana posso usar esfoliante no rosto;BRL;40;-25%;50%;Médio;45;0,77;1,15;;;;;;40;40;50;50;40;30;20;30;40;40;20;30
serum clareador de manchas de acne;BRL;70;-20%;-64%;Alto;100;1,69;2,96;;;;;;90;70;70;50;90;90;70;30;40;50;40;40
melhor esfoliante rosto pele mista;BRL;10;0%;0%;Alto;100;;;;;;;;0;10;10;10;10;10;10;0;0;10;0;10
um bom esfoliante para o rosto;BRL;20;0%;-33%;Alto;100;0,76;1,12;;;;;;20;30;40;30;30;10;10;10;10;20;20;20
pele oleosa tem que hidratar;BRL;30;-33%;-33%;Baixo;32;1,97;2,56;;;;;;50;40;20;40;30;40;40;30;10;30;10;20
benefícios de esfoliar a pele;BRL;90;-18%;180%;Baixo;11;0,32;1,11;;;;;;50;40;40;70;50;90;110;110;140;170;110;140
clareador de pele funciona;BRL;20;200%;50%;Alto;95;0,74;1,66;;;;;;10;30;20;30;20;30;20;20;10;10;20;30
marcas de esfoliantes para o rosto;BRL;20;100%;-33%;Alto;100;0,89;1,27;;;;;;30;20;20;30;20;20;10;30;20;10;20;20
qual melhor clareador para o rosto;BRL;30;-33%;0%;Alto;100;0,84;2,76;;;;;;30;30;20;30;40;50;20;30;20;30;30;20
tratamento para oleosidade no rosto;BRL;70;200%;800%;Alto;99;1,9;2,42;;;;;;40;70;70;90;70;70;70;50;70;30;50;90
cravo na cara;BRL;140;0%;-18%;Baixo;8;0,31;0,82;;;;;;110;140;90;140;140;170;110;170;110;140;170;140
creme para clarear manchas;BRL;320;22%;22%;Alto;100;0,77;1,78;;;;;;320;320;260;320;260;320;260;260;260;320;390;390
argila para acalmar a pele;BRL;50;-29%;-29%;Médio;66;;;;;;;;50;50;50;50;50;50;50;70;50;70;50;50
creme de clarear o rosto;BRL;90;0%;57%;Alto;100;0,72;2,76;;;;;;70;110;90;90;70;90;110;90;90;110;170;110
melhores clareadores de manchas;BRL;40;-20%;100%;Alto;100;0,88;2,06;;;;;;50;30;50;30;70;50;70;30;20;50;30;40
pode fazer esfoliação no rosto todos os dias;BRL;20;50%;-40%;Baixo;0;;;;;;;;30;40;20;30;20;10;20;10;20;20;40;30
artigos sobre acne;BRL;70;133%;0%;Baixo;5;;;;;;;;70;70;40;30;20;110;90;90;70;30;70;70
pode esfoliar o rosto quantas vezes por semana;BRL;20;-50%;0%;Baixo;6;;;;;;;;20;20;10;10;20;10;20;20;20;20;20;10
limpeza pele cravos;BRL;50;-43%;-43%;Alto;100;0,4;3,05;;;;;;40;40;70;70;40;50;70;50;50;70;40;40
máscara facial para acne;BRL;110;0%;-36%;Alto;100;0,49;3,51;;;;;;140;110;90;90;90;140;110;110;70;90;70;90
qual argila tira mancha de espinha;BRL;70;-67%;250%;Alto;72;1,59;2,82;;;;;;30;40;30;20;10;30;50;70;110;210;110;70
sabonete para cravo;BRL;480;0%;-19%;Alto;100;0,32;2,4;;;;;;590;480;590;590;480;590;590;480;480;480;590;480
tipos de esfoliante;BRL;210;24%;0%;Médio;54;0,58;1,18;;;;;;260;210;210;210;170;210;320;210;210;170;210;210
esfoliante bom para pele oleosa;BRL;40;-33%;-60%;Alto;100;0,7;2,33;;;;;;30;50;30;50;50;40;30;30;30;30;20;20
melhor argila para pele mista;BRL;30;0%;-33%;Alto;83;;;;;;;;40;20;30;30;20;40;40;20;20;20;30;20
melhor clareador rosto;BRL;50;-20%;100%;Alto;100;0,94;2,79;;;;;;30;50;30;40;30;40;90;30;110;50;40;40
melhor esfoliante de rosto;BRL;20;0%;0%;Alto;94;0,81;1,18;;;;;;10;20;10;20;20;20;20;20;20;10;20;10
quantas vezes passar esfoliante no rosto;BRL;20;-50%;∞;Baixo;33;0,81;1,02;;;;;;0;0;0;0;20;10;30;20;40;40;30;20
acne artigos;BRL;70;133%;-22%;Baixo;4;;;;;;;;50;90;30;30;40;110;90;70;70;30;50;70
argila verde pó;BRL;90;0%;0%;Alto;100;0,49;0,9;;;;;;70;90;70;70;70;90;50;90;110;90;70;90
qual o melhor clareador para pele;BRL;30;67%;150%;Alto;100;0,58;1,65;;;;;;30;20;20;30;30;30;30;30;30;30;30;50
tipos de argila para pele;BRL;110;57%;-35%;Médio;55;0,11;0,77;;;;;;140;140;110;110;140;110;140;90;90;70;110;110
clareador de manchas de melasma;BRL;20;200%;-25%;Alto;100;0,78;1,66;;;;;;30;50;20;30;20;20;10;20;10;10;20;30
quantas vezes usar esfoliante;BRL;40;0%;0%;Baixo;27;;;;;;;;30;30;30;30;30;40;70;50;40;30;30;30
skin care para pele oleosa e acneica;BRL;70;0%;29%;Alto;100;1,56;3,09;;;;;;70;90;50;50;50;50;170;70;110;90;70;90
creme para clarear o rosto;BRL;2900;0%;24%;Alto;100;0,79;2,76;;;;;;2900;2900;2900;3600;2900;2900;2900;2900;2900;3600;3600;3600
sabonete esfoliante facial;BRL;260;52%;-18%;Alto;100;1;5,31;;;;;;320;260;260;260;320;320;320;320;260;210;260;320
alergia de argila;BRL;20;100%;∞;Baixo;2;;;;;;;;0;40;20;20;10;10;50;20;20;20;30;40
creme manchas pele;BRL;20;-33%;100%;Alto;100;0,88;2,05;;;;;;20;20;20;30;20;20;40;30;10;30;40;20
qual melhor marca de argila;BRL;30;33%;100%;Alto;97;;;;;;;;20;10;20;20;20;30;30;30;20;30;20;40
creme facial manchas;BRL;30;33%;0%;Alto;100;1,18;2,87;;;;;;30;20;20;30;10;40;30;20;50;30;30;40
creme hidratante para espinhas;BRL;40;-43%;-20%;Alto;100;1,49;2,61;;;;;;20;40;30;20;40;20;30;30;50;70;30;40
detox facial com argila;BRL;30;0%;-50%;Alto;82;;;;;;;;30;30;30;40;30;30;30;40;20;20;20;20
esfoliante rosto pele oleosa;BRL;70;0%;-44%;Alto;100;0,6;3,59;;;;;;90;90;70;70;90;70;90;40;40;50;50;50
creme de clarear a pele;BRL;140;22%;-66%;Alto;100;0,69;1,63;;;;;;170;140;140;140;140;170;110;140;110;90;110;110
esfoliante para o rosto quantas vezes por semana;BRL;40;25%;150%;Alto;71;0,73;1,11;;;;;;30;20;40;30;30;30;50;30;50;40;40;50
qual melhor argila para pele mista;BRL;20;0%;0%;Alto;82;;;;;;;;20;10;10;10;10;10;20;20;20;20;10;20
argila branca clareia;BRL;140;0%;-58%;Alto;77;;;;;;;;210;140;170;110;140;140;140;110;110;110;110;110
