Keyword;Currency;Avg. monthly searches;Mudança em três meses;Mudança YoY;Competition;Competition (indexed value);Top of page bid (low range);Top of page bid (high range);Ad impression share;Organic impression share;Organic average position;In account?;In plan?;Searches: Oct 2020;Searches: Nov 2020;Searches: Dec 2020;Searches: Jan 2021;Searches: Feb 2021;Searches: Mar 2021;Searches: Apr 2021;Searches: May 2021;Searches: Jun 2021;Searches: Jul 2021;Searches: Aug 2021;Searches: Sep 2021
essência de lavanda benefícios;BRL;170;-47%;-47%;Alto;100;0,53;3,76;;;;;;170;170;170;210;210;170;210;210;210;170;140;90
óleo essencial tea tree benefícios;BRL;390;-19%;0%;Alto;100;0,51;1,88;;;;;;320;320;320;320;320;480;390;390;390;480;480;390
oleo vegetal para o corpo;BRL;90;-36%;-36%;Alto;100;0,37;0,89;;;;;;70;90;70;50;70;90;70;70;70;140;110;90
argila cinza comprar;BRL;30;200%;-73%;Alto;100;0,19;1,59;;;;;;70;40;30;30;50;30;20;30;30;10;10;30
difusor de ambiente para oleo essencial;BRL;170;-21%;-48%;Alto;100;0,66;1,28;;;;;;210;140;140;110;140;210;210;260;210;140;170;110
olha essencial de melaleuca;BRL;90;-18%;29%;Alto;100;0,35;0,77;;;;;;70;70;70;70;90;90;110;90;90;110;90;90
aromatizador via aroma;BRL;1000;0%;14%;Alto;100;0,37;1,23;;;;;;880;880;1000;880;880;1000;1300;1000;1000;1000;1000;1000
benefícios do óleo essencial de gerânio;BRL;210;50%;243%;Médio;42;0,2;0,85;;;;;;140;110;140;140;110;140;170;170;480;320;320;480
oleo essencial de lavanda angustifolia;BRL;110;0%;29%;Alto;100;0,34;1,33;;;;;;70;70;70;90;70;110;260;210;110;90;90;90
óleo essencial geranio benefícios;BRL;1000;-32%;0%;Alto;95;0,28;1,15;;;;;;720;720;880;1000;590;1300;1300;1000;1000;1300;1300;880
difusor ambiente oleo essencial;BRL;70;-43%;-20%;Alto;100;0,64;1,21;;;;;;10;40;70;90;110;110;90;90;90;70;50;40
oleo essencial de lavanda amantikir;BRL;90;0%;0%;Alto;100;0,29;1,27;;;;;;90;70;90;70;90;140;110;90;50;70;90;70
oleo essencial melaleuca do terra;BRL;50;-20%;-43%;Alto;100;0,38;0,96;;;;;;70;50;70;40;50;70;50;70;70;50;40;40
óleo essencial de lavanda laszlo;BRL;210;-19%;-47%;Alto;100;0,29;0,69;;;;;;260;260;170;210;210;260;320;260;170;210;210;170
beneficios do oleo essencial de geranio;BRL;210;50%;243%;Médio;42;0,2;0,85;;;;;;140;110;140;140;110;140;170;170;480;320;320;480
oleo vegetal para corpo;BRL;70;-44%;-29%;Alto;100;0,34;0,93;;;;;;50;40;40;40;40;70;90;50;90;90;70;50
aromatizador eletrico via aroma;BRL;880;-18%;-28%;Alto;100;0,38;1,24;;;;;;880;880;880;1000;880;1000;1000;1000;1000;880;880;720
doterra hortela pimenta;BRL;260;0%;0%;Alto;100;0,35;0,71;;;;;;260;260;170;170;260;210;260;320;390;320;390;320
óleo essencial de limão tahiti;BRL;260;0%;-46%;Alto;99;0,27;1,2;;;;;;210;210;320;320;320;390;260;210;170;140;260;140
oleos vegetais para o rosto;BRL;140;-33%;27%;Alto;100;0,3;0,9;;;;;;140;140;140;140;140;90;110;110;170;210;170;140
hortelã pimenta comprar;BRL;30;-20%;0%;Alto;100;0,33;1,31;;;;;;20;20;30;30;30;40;50;40;30;50;30;40
oleo essencial lavanda laszlo;BRL;90;-36%;-50%;Alto;100;0,34;0,98;;;;;;90;70;70;90;140;110;170;110;90;110;70;70
aromatizador aromaterapia;BRL;50;-40%;-57%;Alto;100;0,42;1,21;;;;;;70;50;70;50;50;40;50;50;50;50;50;30
tea tree oleo essencial beneficios;BRL;90;-22%;75%;Alto;100;0,51;2,12;;;;;;50;90;110;70;70;90;90;70;110;90;70;70
oleo vegetal no rosto;BRL;30;-40%;50%;Alto;76;;;;;;;;20;30;20;40;10;30;40;30;20;50;50;30
óleo essencial de limão doterra;BRL;320;0%;-19%;Alto;100;0,37;0,66;;;;;;320;320;320;320;260;390;390;320;320;260;260;260
óleo essencial para alegria;BRL;140;27%;0%;Alto;98;0,38;1,55;;;;;;140;140;140;140;110;140;140;140;110;110;110;140
óleo vegetal de pracaxi;BRL;170;0%;-35%;Alto;100;0,29;0,94;;;;;;170;170;170;210;170;170;170;210;210;170;210;170
oe de geranio;BRL;20;-50%;-75%;Alto;97;0,49;1,92;;;;;;30;20;10;30;20;30;30;30;30;20;20;10
gerânio óleo essencial benefícios;BRL;260;-64%;-46%;Alto;87;0,31;0,82;;;;;;210;210;260;210;260;320;320;210;260;390;390;140
oleo vegetal rosto;BRL;40;-43%;33%;Alto;100;0,42;1,09;;;;;;30;30;40;50;40;30;50;30;70;70;50;40
óleo copaíba;BRL;720;0%;0%;Alto;100;0,27;1,01;;;;;;590;590;590;720;590;720;720;720;1000;720;720;720
hortelã pimenta flor;BRL;50;40%;-36%;Baixo;20;;;;;;;;70;50;40;70;70;50;50;40;50;50;70;70
oleo essencial tea tree beneficios;BRL;390;-19%;0%;Alto;100;0,51;1,88;;;;;;320;320;320;320;320;480;390;390;390;480;480;390
oleo para difusor de ambiente;BRL;140;50%;133%;Alto;100;0,62;1,05;;;;;;50;50;50;140;90;210;210;260;170;140;210;210
oleo essencial de lavanda doterra beneficios;BRL;170;0%;55%;Alto;100;0,35;0,61;;;;;;110;70;70;90;140;320;320;320;320;170;140;170
oleo hortela pimenta doterra;BRL;170;-21%;-48%;Alto;100;0,38;0,82;;;;;;210;260;170;140;170;210;210;260;210;140;140;110
óleo hortelã pimenta para cabelo;BRL;30;-60%;-33%;Alto;100;0,36;0,6;;;;;;20;20;10;20;30;30;70;30;30;50;20;20
oleo lavanda laszlo;BRL;40;67%;67%;Alto;100;0,26;0,75;;;;;;30;40;40;20;30;70;50;30;50;30;40;50
oleo essencial de limão siciliano doterra;BRL;70;-29%;0%;Alto;100;0,38;0,69;;;;;;70;40;40;70;70;90;90;70;70;70;90;50
oleo de copaiba puro;BRL;260;-19%;0%;Alto;100;0,34;1,09;;;;;;170;210;210;210;210;320;320;210;260;260;260;210
oleo essencial de hortelã pimenta contraindicações;BRL;170;0%;320%;Alto;90;0,39;1,07;;;;;;40;140;110;140;170;210;260;210;210;210;260;210
aromatizador eletrico;BRL;14800;-18%;-45%;Alto;100;0,53;1,18;;;;;;18100;18100;18100;14800;14800;14800;18100;14800;14800;14800;14800;12100
argila para o corpo;BRL;90;29%;-18%;Alto;100;0,32;0,69;;;;;;90;90;70;70;90;70;90;70;50;70;90;90
aromaterapia artigo;BRL;170;86%;189%;Alto;87;0,56;2,32;;;;;;110;170;140;170;170;210;320;210;170;140;210;260
geranio oleo essencial beneficios;BRL;260;-64%;-46%;Alto;87;0,31;0,82;;;;;;210;210;260;210;260;320;320;210;260;390;390;140
oleo copaiba puro;BRL;50;0%;75%;Alto;100;0,3;1,6;;;;;;40;40;30;50;40;70;70;50;50;70;90;70
óleo essencial de geranio beneficios;BRL;880;-41%;-18%;Alto;95;0,33;0,76;;;;;;1000;880;880;1000;590;1000;1000;720;1000;1000;1000;590
beneficios oleo essencial geranio;BRL;40;25%;67%;Alto;88;0,27;0,75;;;;;;40;30;40;40;40;30;50;40;40;40;50;50
oleo essencial mosquito;BRL;30;0%;-60%;Alto;99;;;;;;;;50;40;40;40;30;40;30;20;30;20;10;20
beneficios oleo essencial de geranio;BRL;30;0%;0%;Alto;74;0,27;0,78;;;;;;40;30;30;20;30;30;40;30;30;40;40;40
oleo vegetal para rosto;BRL;50;-56%;0%;Alto;100;0,31;0,78;;;;;;40;50;50;50;50;50;70;40;90;90;50;40
oleo de melaleuca do terra;BRL;480;51%;23%;Alto;100;0,38;1,03;;;;;;480;390;390;480;480;590;720;590;480;390;390;590
repelente com oleo essencial;BRL;50;150%;-29%;Alto;94;0,41;1,33;;;;;;70;50;90;90;70;70;50;30;30;20;20;50
oleo de hortela pimenta beneficios;BRL;170;-19%;136%;Alto;100;0,24;0,75;;;;;;110;90;140;90;110;140;140;110;210;320;320;260
comprar argila preta;BRL;20;0%;-75%;Alto;100;0,32;1,63;;;;;;30;20;20;20;30;30;30;20;20;10;20;10
tea tree do terra;BRL;20;0%;0%;Médio;58;0,38;1,51;;;;;;20;20;20;20;20;20;40;20;10;20;10;20
base creme neutro;BRL;40;33%;33%;Alto;100;0,36;1,03;;;;;;30;50;20;30;20;70;50;20;30;30;20;40
oleo vegetal de pracaxi;BRL;170;0%;-35%;Alto;100;0,29;0,94;;;;;;170;170;170;210;170;170;170;210;210;170;210;170
argila preta em pó;BRL;110;-18%;-36%;Alto;100;0,34;1,08;;;;;;110;90;70;140;110;110;140;140;90;110;110;90
hortelãpimenta;BRL;49500;22%;22%;Alto;69;0,45;1,53;;;;;;40500;49500;40500;49500;49500;60500;60500;60500;49500;40500;40500;49500
oleo essencial de gerânio propriedades;BRL;70;-56%;-64%;Alto;71;0,34;0,69;;;;;;110;90;50;40;40;70;70;70;90;90;70;40
oleo essencial de melaleuca do terra;BRL;90;0%;0%;Alto;100;0,38;1,11;;;;;;70;70;90;70;70;110;90;90;90;90;70;90
oleo de copaiba comprar;BRL;70;-29%;-29%;Alto;100;0,59;2,8;;;;;;70;50;70;90;70;90;90;70;90;70;70;50
óleo de copaíba comprar;BRL;90;-22%;-22%;Alto;100;0,39;1,86;;;;;;70;70;70;110;90;110;110;90;110;90;90;70
oleo de geranio preço;BRL;110;-19%;240%;Alto;100;0,3;0,79;;;;;;50;30;30;70;110;90;110;170;210;210;210;170
propriedades do oleo essencial de geranio;BRL;40;-33%;-50%;Alto;80;;;;;;;;50;30;40;40;30;40;40;50;30;30;30;20
creme base neutra;BRL;390;22%;-19%;Alto;100;0,31;0,95;;;;;;390;390;320;260;260;390;480;480;480;320;390;390
oe geranio;BRL;70;0%;0%;Alto;100;0,26;1,16;;;;;;70;70;70;90;70;90;90;90;90;70;50;70
oleo de gerânio beneficios;BRL;260;-73%;-36%;Alto;93;0,23;0,68;;;;;;110;170;260;390;390;390;390;260;320;260;210;70
aromatizante eletrico;BRL;320;-34%;-46%;Alto;100;0,49;1,16;;;;;;320;260;320;390;320;320;320;320;320;320;210;210
óleo essencial de geranio benefícios;BRL;880;-41%;-18%;Alto;95;0,33;0,76;;;;;;1000;880;880;1000;590;1000;1000;720;1000;1000;1000;590
difusor individual colar;BRL;110;33%;-64%;Alto;100;0,33;0,77;;;;;;70;110;260;90;170;110;90;140;110;30;50;40
oleo copaiba comprar;BRL;20;-50%;-75%;Alto;100;0,3;3,55;;;;;;30;20;20;30;20;40;30;20;30;20;10;10
óleo de melaleuca do terra;BRL;480;51%;23%;Alto;100;0,38;1,03;;;;;;480;390;390;480;480;590;720;590;480;390;390;590
tea tree desodorante;BRL;30;-25%;200%;Alto;100;0,4;1,45;;;;;;10;20;20;30;20;50;30;30;20;40;40;30
oleo de lavanda laszlo;BRL;50;0%;-29%;Alto;100;0,23;0,56;;;;;;50;50;50;40;30;50;70;50;50;50;70;50
óleo essencial de melaleuca doterra;BRL;260;23%;52%;Alto;100;0,33;0,66;;;;;;260;260;210;210;210;320;320;320;320;260;320;320
comprar óleo de copaíba;BRL;40;33%;33%;Alto;100;0,27;1,32;;;;;;40;40;30;50;20;70;30;40;70;30;40;40
essência de citronela;BRL;1900;46%;0%;Alto;100;0,27;0,83;;;;;;1900;1900;1900;2400;1900;1900;1900;1600;1600;1300;1300;1900
oleo vegetal pracaxi;BRL;90;0%;-18%;Alto;100;0,29;0,9;;;;;;110;90;70;110;90;110;140;90;110;90;70;90
benefícios do óleo de gerânio;BRL;90;-22%;-22%;Alto;69;0,27;1,01;;;;;;90;90;50;70;70;110;90;90;90;90;70;70
oleo citronela repelente;BRL;50;-67%;-75%;Alto;100;0,33;1,01;;;;;;40;70;90;110;70;70;40;40;20;30;10;10
óleo copaiba;BRL;720;0%;0%;Alto;100;0,27;1,01;;;;;;590;590;590;720;590;720;720;720;1000;720;720;720
colares aromatizadores;BRL;880;0%;-41%;Alto;100;0,43;0,93;;;;;;1000;1000;1000;720;880;880;1000;880;880;590;720;590
oleo essencial de andiroba;BRL;90;-36%;-36%;Alto;100;0,34;1,12;;;;;;90;90;70;70;70;70;90;90;110;110;90;70
base para hidratante natural;BRL;30;-75%;-75%;Alto;100;;;;;;;;40;40;20;30;30;30;50;50;50;40;10;10
difusor de tomada via aroma;BRL;210;0%;136%;Alto;100;0,4;0,99;;;;;;70;70;90;90;140;320;260;260;260;260;260;260
base neutra para hidratante;BRL;70;-33%;-60%;Alto;100;0,2;1,05;;;;;;90;90;110;50;90;110;50;30;50;30;20;20
difusor individual;BRL;590;-19%;-56%;Alto;100;0,32;0,8;;;;;;880;590;590;390;390;590;590;590;480;480;590;390
oleo essencial de lavanda para ansiedade;BRL;70;-29%;-29%;Alto;98;0,36;0,82;;;;;;70;50;70;70;50;50;90;50;50;70;70;50
colar com aromatizador;BRL;50;67%;-29%;Alto;100;0,43;0,85;;;;;;40;90;70;40;40;50;50;50;30;30;30;50
difusor via aroma;BRL;1000;0%;30%;Alto;100;0,29;0,98;;;;;;720;880;880;880;880;1300;1300;1300;1000;1300;1300;1300
oleo tea tree beneficios;BRL;30;-33%;0%;Alto;100;0,51;1,56;;;;;;40;70;50;40;30;40;20;20;30;30;30;20
hortelã com pimenta;BRL;50;-29%;0%;Alto;94;0,44;0,94;;;;;;70;70;40;50;50;70;50;50;70;70;50;50
óleo de melaleuca doterra;BRL;320;-18%;23%;Alto;100;0,37;0,69;;;;;;260;210;210;210;260;260;260;390;390;390;320;320
óleo essencial de lavanda doterra;BRL;880;0%;108%;Alto;100;0,38;0,8;;;;;;720;720;720;720;720;880;880;880;720;1000;1300;1000
oleo de copaiba para pele;BRL;110;-36%;-36%;Médio;61;0,73;1,51;;;;;;140;170;140;210;90;110;90;110;90;110;90;70
oleos essênciais;BRL;70;-29%;-44%;Alto;100;0,46;1,1;;;;;;70;70;70;70;50;70;70;90;70;70;50;50
óleos naturais;BRL;720;-18%;-33%;Alto;100;0,42;1,13;;;;;;720;880;720;880;720;880;880;880;720;720;720;590
base para creme hidratante natural;BRL;90;-29%;-64%;Alto;100;0,52;1,33;;;;;;110;70;50;110;90;140;140;70;70;70;110;50
óleo da copaíba;BRL;170;-21%;-35%;Alto;98;0,27;0,95;;;;;;170;210;210;260;170;210;170;210;170;140;140;110
junípero óleo essencial benefícios;BRL;70;0%;-22%;Alto;90;0,32;1,42;;;;;;50;90;50;70;50;90;70;70;70;70;140;70
melaleuca oleo essencial beneficios;BRL;110;-71%;-76%;Alto;97;0,21;0,56;;;;;;140;110;110;140;90;90;140;210;210;140;50;40
óleo vegetal repelente de insetos;BRL;50;0%;400%;Médio;58;1,03;3,16;;;;;;50;50;30;70;50;70;70;50;30;50;70;50
argila preta comprar;BRL;70;-43%;-71%;Alto;100;0,33;1,41;;;;;;70;90;70;70;70;110;110;70;50;70;70;40
lavanda francesa;BRL;3600;-19%;-19%;Alto;100;0,33;1,24;;;;;;3600;3600;2900;2900;2900;3600;4400;4400;4400;3600;2900;2900
óleo de hortelã pimenta para cabelo;BRL;50;-29%;0%;Alto;93;0,36;0,75;;;;;;30;30;20;30;50;70;50;50;70;70;50;50
difusor caseiro oleo essencial;BRL;30;25%;25%;Alto;100;;;;;;;;40;30;10;20;20;30;50;30;20;40;40;50
óleo essencial de melaleuca propriedades;BRL;30;-33%;-50%;Alto;91;0,37;1,42;;;;;;30;40;20;30;30;20;40;30;40;30;30;20
óleo essencial de limão siciliano emagrece;BRL;260;53%;-56%;Alto;99;0,33;1,25;;;;;;480;320;320;390;320;320;210;260;170;170;260;260
aromatizante via aroma;BRL;70;22%;120%;Alto;100;0,28;0,95;;;;;;70;70;40;50;90;90;70;90;70;90;90;110
desodorante tea tree;BRL;90;57%;22%;Alto;100;0,53;1,94;;;;;;140;70;70;90;90;170;110;90;70;70;70;110
óleo essencial cicatrizante;BRL;590;0%;0%;Alto;100;0,38;1,77;;;;;;590;590;480;590;480;590;590;590;590;590;590;590
óleo essencial menta;BRL;390;0%;0%;Alto;100;0,48;1,18;;;;;;390;390;320;390;320;480;480;480;480;480;480;480
oleo essencial para afastar mosquitos;BRL;20;200%;200%;Alto;95;0,61;1,39;;;;;;20;20;20;20;20;20;30;10;10;10;10;30
óleo de copaíba;BRL;12100;-18%;0%;Alto;100;0,23;0,96;;;;;;9900;9900;9900;12100;9900;14800;12100;12100;22200;14800;14800;12100
beneficios do oleo tea tree;BRL;20;-33%;0%;Alto;85;1,39;2,14;;;;;;20;20;30;20;20;20;20;30;20;30;20;20
aromatizador colar;BRL;50;0%;-57%;Alto;100;0,32;1,01;;;;;;70;40;70;50;50;50;110;50;50;30;30;30
óleo de copaíba puro preço;BRL;70;-57%;-25%;Alto;97;0,24;7,11;;;;;;70;90;40;70;50;90;90;90;90;70;50;30
oleo essencial de geranio bourbon;BRL;40;-25%;-57%;Alto;100;0,25;1,16;;;;;;50;50;30;30;40;40;40;40;40;40;50;30
quais os óleos vegetais;BRL;90;-22%;-22%;Médio;56;0,28;1,24;;;;;;90;70;50;70;90;90;90;90;110;90;90;70
aromatizador eletrico oleo essencial;BRL;90;-71%;-71%;Alto;100;0,41;1,19;;;;;;110;40;140;90;70;110;70;90;70;70;90;20
base neutra para creme;BRL;20;0%;-86%;Alto;100;0,27;1,18;;;;;;70;40;20;20;10;20;10;30;20;10;10;10
creme de base neutra;BRL;40;0%;-40%;Alto;100;0,33;0,87;;;;;;50;50;40;30;20;50;70;40;40;30;40;30
oleo de copaiba natural;BRL;50;-29%;67%;Alto;100;0,25;2,56;;;;;;50;30;30;50;20;70;70;70;70;70;40;50
óleo de copaíba puro da amazônia;BRL;40;-25%;200%;Alto;100;0,22;0,79;;;;;;40;20;50;30;40;50;50;50;40;40;20;30
aromatizador via aroma é bom;BRL;40;-40%;-57%;Alto;96;0,27;2,3;;;;;;50;30;40;20;30;50;30;70;70;50;30;30
laszlo oleo essencial lavanda;BRL;30;-33%;-33%;Alto;100;0,26;1,29;;;;;;20;20;20;30;20;50;40;40;30;30;30;20
oleo essencial laszlo lavanda;BRL;90;-18%;0%;Alto;100;0,32;0,76;;;;;;70;50;50;70;70;110;140;140;70;110;70;90
pracaxi óleo;BRL;70;-55%;0%;Alto;100;0,22;1,47;;;;;;50;50;70;70;50;40;30;90;170;110;50;50
creme hidratante neutro;BRL;260;-19%;0%;Alto;100;0,72;2,39;;;;;;210;260;210;260;170;210;210;320;320;320;320;260
comprar argila branca;BRL;140;-18%;-18%;Alto;100;0,29;1,33;;;;;;170;90;90;170;140;170;170;170;110;170;110;140
óleos via aroma;BRL;390;-19%;50%;Alto;100;0,32;0,78;;;;;;320;320;260;320;320;480;480;590;480;590;480;480
argila cinza propriedades;BRL;30;50%;-57%;Baixo;31;;;;;;;;50;50;20;20;20;20;20;20;10;20;30;30
oleo para aromatizador;BRL;140;-18%;0%;Alto;100;0,57;1,05;;;;;;110;140;90;140;90;170;140;170;170;170;140;140
oleo copaiba pele;BRL;30;0%;-60%;Alto;95;0,33;1,32;;;;;;30;50;40;40;30;30;40;40;30;20;30;20
óleo de melaleuca tea tree 100 puro;BRL;30;50%;0%;Alto;100;0,59;1,54;;;;;;20;50;20;20;50;30;50;20;30;20;30;30
base de creme neutra;BRL;70;-29%;-44%;Alto;100;0,16;0,82;;;;;;50;40;40;70;50;90;110;70;70;70;50;50
argila amarela preço;BRL;40;0%;-57%;Alto;100;0,15;0,48;;;;;;70;70;40;40;20;30;20;20;30;30;20;30
creme base neutro;BRL;390;22%;-19%;Alto;100;0,31;0,95;;;;;;390;390;320;260;260;390;480;480;480;320;390;390
argila branca da amazonia;BRL;40;50%;-40%;Alto;100;0,34;1,14;;;;;;50;50;30;50;40;50;40;30;30;20;40;30
oleo essencial tea tree doterra;BRL;70;-43%;-56%;Alto;100;0,38;1,69;;;;;;50;70;50;70;50;70;90;70;50;70;70;40
pracaxi oleo;BRL;70;-55%;0%;Alto;100;0,22;1,47;;;;;;50;50;70;70;50;40;30;90;170;110;50;50
geranium óleo essencial;BRL;90;-57%;-40%;Alto;97;0,3;1,34;;;;;;70;70;140;110;70;90;140;90;50;70;30;30
creme neutro para aromaterapia;BRL;210;0%;24%;Alto;100;0,33;0,87;;;;;;170;170;260;170;140;210;210;210;210;210;140;210
oleo essencial de junipero beneficios;BRL;50;-20%;-20%;Alto;72;;;;;;;;40;20;30;40;50;70;40;70;70;50;40;40
oleo pracaxi;BRL;480;0%;-19%;Alto;100;0,25;0,71;;;;;;480;480;590;590;390;480;590;480;480;480;480;480
argila amarela no rosto;BRL;260;24%;53%;Alto;76;;;;;;;;210;140;140;140;170;320;390;320;320;210;260;260
argila cinza preço;BRL;90;-22%;40%;Alto;99;0,22;0,63;;;;;;70;70;90;90;140;90;90;90;90;90;90;70
oleo de copaiba amazonia;BRL;40;-50%;-33%;Alto;100;0,38;4,97;;;;;;40;20;30;40;30;30;50;70;40;40;40;20
óleo pracaxi;BRL;480;0%;-19%;Alto;100;0,25;0,71;;;;;;480;480;590;590;390;480;590;480;480;480;480;480
creme base neutro para aromaterapia;BRL;90;22%;∞;Alto;100;0,28;0,78;;;;;;0;0;0;0;70;110;210;110;140;90;140;110
oleo essencial melaleuca doterra;BRL;390;0%;85%;Alto;100;0,38;0,97;;;;;;260;320;320;260;210;390;320;390;480;480;480;480
óleo essencial lemongrass emocional;BRL;90;100%;27%;Alto;91;0,32;1,19;;;;;;110;90;70;90;70;90;90;90;70;70;140;140
oleo resina alecrim;BRL;50;-67%;-67%;Alto;100;0,36;1,11;;;;;;50;50;50;70;70;50;50;50;40;30;30;10
oleo de melaleuca preço;BRL;1300;-19%;-32%;Alto;100;0,23;0,98;;;;;;1600;1300;1600;1600;1300;1300;1300;1300;1300;1600;1300;1300
oleo essencial melaleuca beneficios;BRL;590;-64%;-71%;Alto;96;0,22;0,59;;;;;;720;720;590;720;720;480;590;720;590;590;260;210
aromatizante elétrico;BRL;110;0%;-18%;Alto;100;0,49;1,2;;;;;;110;90;110;90;90;110;140;110;90;90;90;90
óleo tea tree benefícios;BRL;30;-33%;0%;Alto;100;0,51;1,56;;;;;;40;70;50;40;30;40;20;20;30;30;30;20
óleo de copaiba no cabelo;BRL;480;-46%;86%;Alto;79;0,41;1,51;;;;;;260;210;260;320;390;390;390;320;1300;720;480;390
óleo de copaíba para cabelo;BRL;1000;-62%;0%;Alto;91;0,38;1,16;;;;;;480;480;590;880;880;880;880;1000;3600;1900;1000;720
oleo de copaiba valor;BRL;90;-22%;0%;Alto;100;0,19;1,16;;;;;;70;50;70;90;110;110;70;110;170;90;70;70
valor do óleo de copaíba;BRL;50;29%;350%;Alto;99;0,2;1,49;;;;;;20;20;30;30;40;70;50;40;140;70;90;90
óleo de copaíba preço;BRL;390;-19%;-76%;Alto;99;0,28;3,28;;;;;;720;390;390;590;480;480;260;260;320;260;260;210
óleo essencial de lavanda nos pés;BRL;30;-67%;-67%;Alto;87;;;;;;;;70;40;30;20;20;50;30;20;20;30;10;10
copaíba;BRL;5400;0%;0%;Médio;64;0,46;1,77;;;;;;5400;5400;4400;4400;4400;5400;5400;5400;6600;5400;5400;5400
oleo de hortela pimenta cabelo;BRL;110;0%;-77%;Alto;100;0,28;1,67;;;;;;260;320;90;50;30;40;10;50;90;90;140;90
via aroma é puro;BRL;50;0%;350%;Alto;94;0,26;1;;;;;;30;10;30;10;20;40;40;50;70;90;210;90
oleo de melaleuca da terra;BRL;50;0%;25%;Alto;100;0,33;1,07;;;;;;50;20;20;40;50;70;40;40;40;50;70;50
óleo essencial melaleuca doterra;BRL;390;0%;85%;Alto;100;0,38;0,97;;;;;;260;320;320;260;210;390;320;390;480;480;480;480
difusor de ambiente com oleo essencial;BRL;110;29%;-36%;Alto;100;0,68;1,16;;;;;;110;90;70;90;90;140;110;140;110;70;70;90
oleo essencial de melaleuca beneficios;BRL;720;-61%;0%;Alto;96;0,29;0,96;;;;;;390;320;480;480;480;590;880;1000;880;1000;880;390
oleo de pracaxi;BRL;2400;-21%;-34%;Alto;100;0,24;0,73;;;;;;2400;2400;2400;2400;1900;2400;2400;2400;1900;2400;1900;1900
óleo de melaleuca preço;BRL;1300;-19%;-32%;Alto;100;0,23;0,98;;;;;;1600;1300;1600;1600;1300;1300;1300;1300;1300;1600;1300;1300
preço de óleo de copaíba;BRL;40;0%;-20%;Alto;100;0,18;1,14;;;;;;20;20;30;30;20;40;30;30;90;40;50;40
via aroma oleo essencial é bom;BRL;70;-22%;133%;Alto;100;0,37;0,93;;;;;;20;50;70;70;90;110;110;90;70;90;50;70
beneficios oleo essencial melaleuca;BRL;40;-20%;0%;Alto;89;0,36;1,33;;;;;;40;40;30;40;30;50;50;40;40;50;40;40
creme base vegetal;BRL;40;150%;0%;Alto;100;0,26;1,06;;;;;;40;30;30;20;30;20;30;70;90;20;30;50
oleo de copaiba original;BRL;50;0%;75%;Alto;100;0,32;1,05;;;;;;30;30;40;50;30;50;70;50;70;70;50;70
argila amarela propriedades;BRL;40;0%;0%;Médio;47;;;;;;;;50;50;50;50;40;40;50;50;30;40;30;40
argila branca comprar;BRL;720;-33%;23%;Alto;100;0,29;1,25;;;;;;390;390;480;720;720;1000;1000;720;590;880;720;590
propriedades do oleo essencial de melaleuca;BRL;50;0%;-43%;Alto;89;0,28;1,25;;;;;;50;50;40;40;40;50;50;50;50;40;50;40
oleo de andiroba comprar;BRL;70;-40%;-73%;Alto;100;0,3;3,28;;;;;;110;90;90;90;70;90;70;50;50;50;50;30
melaleuca oleo preço;BRL;20;-50%;-80%;Alto;100;0,23;0,55;;;;;;50;30;10;20;30;30;20;20;20;20;40;10
oleo melaleuca preço;BRL;140;-21%;-66%;Alto;100;0,23;1,03;;;;;;140;170;170;110;110;170;140;140;140;140;90;110
oleo essencial geranio bourbon;BRL;70;0%;-55%;Alto;100;0,38;1,15;;;;;;70;70;50;50;50;50;90;70;70;50;50;50
qual o valor do óleo de copaíba;BRL;50;-18%;200%;Alto;100;0,16;0,94;;;;;;30;20;10;20;20;20;30;30;90;110;90;90
óleo resina de alecrim;BRL;480;-19%;-34%;Alto;100;0,31;0,91;;;;;;720;590;480;590;480;480;480;480;480;480;390;390
oleo de copaiba preco;BRL;1300;-38%;0%;Alto;100;0,23;1,14;;;;;;880;720;880;1000;880;1600;1300;1000;2400;1600;1300;1000
oleo de lavanda no travesseiro;BRL;110;-18%;0%;Alto;100;0,3;0,6;;;;;;90;70;90;110;90;140;140;90;140;110;110;90
oleo essencial de geranio phytoterapica;BRL;30;50%;-40%;Alto;100;0,34;1,14;;;;;;40;40;20;30;40;40;50;30;30;20;10;30
oleo essencial geranio phytoterapica;BRL;70;-20%;-43%;Alto;100;0,36;0,86;;;;;;70;70;30;30;50;70;70;70;70;50;70;40
oleo de copaiba pele;BRL;70;0%;-29%;Alto;77;0,57;1,65;;;;;;70;70;50;70;70;90;110;50;70;50;110;50
argila amarela benefícios;BRL;590;-18%;-28%;Médio;55;0,33;0,84;;;;;;590;590;590;480;480;590;590;590;720;880;590;720
argila amarela rosto;BRL;40;50%;-40%;Alto;83;;;;;;;;40;40;30;50;40;50;40;40;20;20;30;30
oleo copaiba preço;BRL;70;-55%;-29%;Alto;100;0,22;1,03;;;;;;50;40;40;40;40;70;90;50;90;110;70;50
aromatizador pessoal;BRL;590;0%;-56%;Alto;100;0,39;1,06;;;;;;720;720;720;590;480;590;480;480;480;390;390;390
oleo aromatizador;BRL;390;0%;0%;Alto;100;0,58;1,3;;;;;;480;390;390;390;320;320;390;480;480;480;480;480
óleo de copaíba na pele;BRL;50;-29%;0%;Médio;61;0,78;1,96;;;;;;40;50;50;50;30;70;50;70;70;70;50;50
