Keyword;Currency;Avg. monthly searches;Mudança em três meses;Mudança YoY;Competition;Competition (indexed value);Top of page bid (low range);Top of page bid (high range);Ad impression share;Organic impression share;Organic average position;In account?;In plan?;Searches: Oct 2020;Searches: Nov 2020;Searches: Dec 2020;Searches: Jan 2021;Searches: Feb 2021;Searches: Mar 2021;Searches: Apr 2021;Searches: May 2021;Searches: Jun 2021;Searches: Jul 2021;Searches: Aug 2021;Searches: Sep 2021
óleo de andiroba;BRL;5400;0%;0%;Alto;100;0,32;2,81;;;;;;5400;4400;4400;5400;4400;5400;5400;5400;5400;5400;5400;5400
óleo essencial de funcho;BRL;170;24%;86%;Alto;100;0,27;0,67;;;;;;140;110;70;110;90;140;170;210;210;210;320;260
selo de produtos não testado em animais;BRL;90;0%;100%;Baixo;1;;;;;;;;10;30;20;20;10;10;720;140;50;40;30;40
óleo palmarosa;BRL;720;69%;14%;Alto;100;0,24;0,7;;;;;;590;590;1000;720;720;720;1000;720;590;590;590;1000
óleo de palmarosa;BRL;1300;140%;26%;Alto;100;0,19;0,58;;;;;;1300;1000;1300;1600;1000;1000;1300;1300;1000;1000;1000;2400
oleo de andiroba;BRL;5400;0%;0%;Alto;100;0,32;2,81;;;;;;5400;4400;4400;5400;4400;5400;5400;5400;5400;5400;5400;5400
óleo palma rosa;BRL;30;0%;-33%;Alto;100;0,2;0,5;;;;;;20;20;40;20;30;20;20;30;20;20;40;20
funcho oleo essencial;BRL;40;25%;67%;Alto;100;0,24;0,68;;;;;;20;20;20;20;20;40;40;50;50;40;50;50
oleo essencial palmarosa;BRL;1300;48%;0%;Alto;100;0,26;0,75;;;;;;1000;1000;1600;1300;1000;1300;1600;1300;1000;880;1000;1300
oleo essencial funcho;BRL;110;0%;100%;Alto;100;0,3;0,8;;;;;;90;70;50;70;70;90;140;170;140;140;210;140
óleo de palma rosa;BRL;1300;140%;26%;Alto;100;0,19;0,58;;;;;;1300;1000;1300;1600;1000;1000;1300;1300;1000;1000;1000;2400
andiroba oleo;BRL;170;-18%;-18%;Alto;100;0,44;1,65;;;;;;170;170;140;170;140;210;170;170;170;170;170;140
oleo de palma rosa;BRL;1300;140%;26%;Alto;100;0,19;0,58;;;;;;1300;1000;1300;1600;1000;1000;1300;1300;1000;1000;1000;2400
palmarosa oleo;BRL;140;53%;136%;Alto;100;0,22;0,76;;;;;;110;110;140;140;110;110;170;170;110;170;170;260
andiroba;BRL;14800;0%;0%;Alto;74;0,42;1,88;;;;;;14800;14800;12100;14800;12100;14800;14800;14800;14800;14800;14800;14800
palmarosa óleo essencial benefícios;BRL;110;143%;55%;Alto;100;0,18;0,71;;;;;;140;170;210;50;50;70;70;90;70;70;90;170
beneficios do oleo essencial de palmarosa;BRL;40;0%;-40%;Alto;97;0,18;0,58;;;;;;40;30;50;40;40;40;40;40;20;30;30;30
oleo de palmarosa para pele;BRL;20;100%;-33%;Alto;96;0,25;0,8;;;;;;30;10;10;20;30;20;20;10;10;10;10;20
palma rosa;BRL;480;84%;51%;Alto;97;0,21;1,04;;;;;;390;390;590;480;390;390;590;480;390;320;390;590
oleo essencial de palmarosa para pele;BRL;20;100%;-60%;Alto;97;;;;;;;;50;20;30;50;10;30;20;10;10;10;20;20
pode usar oleo de rosa mosqueta no sol;BRL;50;-22%;75%;Baixo;28;;;;;;;;40;40;20;30;40;90;50;40;50;90;90;70
oleo essencial de palmarosa preço;BRL;40;40%;40%;Alto;100;0,21;0,6;;;;;;30;30;50;30;30;40;30;20;30;50;30;70
óleo de alecrim;BRL;14800;-18%;-33%;Alto;100;0,32;0,71;;;;;;18100;14800;12100;14800;12100;14800;14800;14800;14800;14800;14800;12100
óleo essencial de palmarosa benefícios;BRL;170;88%;191%;Alto;92;0,25;0,87;;;;;;140;170;140;110;140;210;260;210;210;170;140;320
oleo de rosa mosqueta clareia estrias;BRL;90;0%;∞;Médio;64;0,21;0,82;;;;;;0;50;50;70;50;110;90;140;110;140;170;140
oleo de rosa mosqueta diminui as estrias;BRL;40;25%;150%;Alto;93;;;;;;;;30;30;30;40;20;40;40;40;40;40;30;50
óleo essencial palmarosa benefícios;BRL;390;22%;0%;Alto;98;0,22;0,76;;;;;;390;320;480;390;390;390;590;480;390;320;390;390
oleo essencial de palmarosa beneficios;BRL;40;0%;-40%;Médio;60;0,18;0,54;;;;;;50;50;40;40;40;40;30;20;20;30;20;30
extrato de rosa mosqueta;BRL;140;179%;255%;Alto;100;0,21;0,82;;;;;;90;110;50;90;110;140;140;140;140;140;140;390
oleo de palmarosa preço;BRL;70;33%;-56%;Alto;100;0,19;0,56;;;;;;90;50;110;170;90;70;40;50;50;30;20;40
alecrim óleo essencial;BRL;720;0%;-18%;Alto;100;0,2;0,71;;;;;;880;720;720;720;720;880;880;880;720;720;880;720
palmarosa propriedades;BRL;20;0%;-80%;Médio;40;;;;;;;;30;30;50;10;10;20;30;10;10;10;20;10
rosa mosqueta para rugas;BRL;40;40%;133%;Alto;100;0,21;2,36;;;;;;30;30;20;40;30;30;50;40;50;50;50;70
oleo de rosa mosqueta queloide;BRL;70;29%;0%;Médio;63;;;;;;;;90;70;70;90;70;90;70;70;90;70;70;90
ph pele;BRL;210;24%;0%;Baixo;3;0,13;0,82;;;;;;210;210;140;170;170;260;210;260;210;170;210;210
óleo essencial alecrim;BRL;3600;0%;-19%;Alto;100;0,29;1,04;;;;;;3600;2900;2900;2900;2900;3600;4400;3600;3600;2900;2900;2900
óleo essencial de alecrim;BRL;18100;0%;-18%;Alto;100;0,29;0,78;;;;;;18100;14800;14800;14800;14800;18100;22200;18100;18100;14800;14800;14800
azeite de andiroba;BRL;260;0%;0%;Alto;91;0,22;1,16;;;;;;260;170;210;260;210;320;260;260;390;320;320;320
serum vitamina c vegano;BRL;70;0%;-22%;Alto;100;1,26;2,83;;;;;;30;50;70;90;50;70;90;50;70;70;70;70
rosa mosqueta pode passar no rosto;BRL;70;-18%;350%;Alto;69;0,21;0,68;;;;;;20;30;20;30;20;70;90;70;70;110;90;90
óleo essencial de rosa mosqueta;BRL;1000;0%;0%;Alto;100;0,23;0,94;;;;;;1000;1000;720;1000;1000;1300;1300;1300;1000;1300;1300;1300
vitamina c fotossensível;BRL;40;-25%;-25%;Alto;80;0,59;2,72;;;;;;70;30;40;20;30;30;40;40;30;40;30;30
óleo essencial rosa mosqueta;BRL;880;-12%;0%;Alto;100;0,27;0,91;;;;;;720;720;590;720;720;880;880;880;880;1000;880;880
oleo doterra palmarosa;BRL;90;-44%;∞;Alto;84;0,37;0,78;;;;;;0;0;110;110;30;50;210;170;140;90;70;50
oleo de rosa mosqueta mancha a pele no sol;BRL;50;40%;40%;Médio;60;0,21;0,82;;;;;;40;30;30;30;40;50;70;40;40;50;70;70
vitamina c é fotossensível;BRL;50;-40%;-57%;Baixo;12;0,62;1,51;;;;;;50;50;50;40;50;50;50;40;30;50;40;30
oleo essencial andiroba;BRL;40;-40%;-25%;Alto;100;0,55;1,41;;;;;;40;40;30;50;30;50;40;50;50;50;30;30
palmarosa doterra benefícios;BRL;390;-47%;∞;Médio;42;;;;;;;;0;0;880;590;260;260;1300;480;210;170;170;90
rotina de skincare com vitamina c;BRL;50;-29%;-29%;Alto;100;0,77;2,1;;;;;;50;50;40;50;30;50;90;50;40;70;40;50
oleo de funcho;BRL;50;-29%;-29%;Alto;100;0,26;0,83;;;;;;40;50;30;40;50;30;50;70;50;70;70;50
propriedades do óleo de andiroba;BRL;40;0%;-25%;Alto;85;0,19;1,48;;;;;;50;50;30;50;30;50;40;30;40;30;40;30
beneficios oleo de andiroba;BRL;30;0%;33%;Alto;72;;;;;;;;30;40;30;30;20;30;40;20;30;40;40;40
oleo essencial palmarosa doterra;BRL;210;-36%;-22%;Alto;100;0,38;0,83;;;;;;70;110;880;260;170;110;480;260;140;110;90;70
andiroba propriedades;BRL;40;-33%;-78%;Médio;66;;;;;;;;90;70;70;20;10;20;20;40;30;30;30;20
oleo de rosa mosqueta para manchas de acne;BRL;260;-46%;255%;Alto;78;0,96;5,27;;;;;;110;110;110;170;170;170;140;170;170;720;590;390
óleo de rosa mosqueta para manchas de acne;BRL;260;-46%;255%;Alto;78;0,96;5,27;;;;;;110;110;110;170;170;170;140;170;170;720;590;390
azeite de andiroba beneficios;BRL;20;0%;0%;Baixo;0;;;;;;;;30;40;40;30;20;10;10;10;10;10;10;10
qual a cor do oleo de rosa mosqueta;BRL;90;-21%;0%;Alto;88;0,21;1,59;;;;;;90;70;40;50;70;90;90;110;70;140;140;110
óleo alecrim;BRL;1000;0%;0%;Alto;100;0,31;0,76;;;;;;1000;880;720;880;880;1000;1300;1000;1000;1000;1000;1000
óleo essencial palmarosa doterra;BRL;210;-36%;-22%;Alto;100;0,38;0,83;;;;;;70;110;880;260;170;110;480;260;140;110;90;70
oleo de rosa mosqueta manchas de acne;BRL;70;-18%;125%;Alto;80;1,58;5,33;;;;;;40;50;50;70;50;70;50;90;70;110;110;90
oleo palmarosa doterra;BRL;170;-36%;133%;Alto;100;0,34;0,72;;;;;;10;40;480;170;140;140;480;260;140;110;90;70
vitamina c hidrata a pele;BRL;110;-35%;0%;Alto;100;1,52;2,56;;;;;;90;90;70;70;90;140;170;140;140;170;140;110
oleo de rosa mosqueta para acne;BRL;140;-18%;0%;Médio;64;0,36;0,96;;;;;;140;140;110;170;90;170;170;170;140;170;170;140
oleo de andiroba beneficios;BRL;480;85%;85%;Alto;98;0,33;2,64;;;;;;390;390;390;390;390;480;590;390;390;390;390;720
peeling glicolico;BRL;260;0%;-19%;Alto;100;0,5;2,42;;;;;;260;320;170;210;210;260;260;260;320;260;260;260
propriedades da andiroba;BRL;90;0%;-22%;Médio;46;;;;;;;;90;90;70;110;90;70;90;90;70;70;70;70
oleo essencial de palmarosa doterra;BRL;70;40%;∞;Alto;99;0,35;0,79;;;;;;0;0;140;70;50;30;210;70;50;50;50;70
oleo de rosa mosqueta serve para clarear a pele;BRL;90;-47%;200%;Alto;81;0,21;1,63;;;;;;30;30;40;50;70;90;70;90;110;170;90;90
óleo de andiroba benefícios;BRL;480;85%;85%;Alto;98;0,33;2,64;;;;;;390;390;390;390;390;480;590;390;390;390;390;720
oleos essenciais rosa mosqueta;BRL;50;0%;0%;Alto;100;0,26;0,86;;;;;;40;40;40;40;50;70;30;70;40;70;50;70
serum vegano vitamina c;BRL;30;0%;-40%;Alto;100;1,74;2,76;;;;;;40;40;20;10;20;20;30;40;20;30;20;30
essencial de alecrim;BRL;70;29%;29%;Alto;100;0,23;0,68;;;;;;70;70;70;50;70;90;90;90;90;70;90;90
óleo de andiroba é bom para o cabelo;BRL;30;0%;33%;Médio;35;;;;;;;;20;30;40;30;20;30;30;40;40;40;30;40
função da vitamina c na pele;BRL;170;-21%;-35%;Alto;72;0,49;2,08;;;;;;320;210;110;170;90;210;170;140;140;140;140;110
oleo de rosa mosqueta serve para melasma;BRL;110;0%;89%;Alto;93;0,37;1,67;;;;;;110;70;70;110;90;110;110;110;110;170;140;170
oleo de palmarosa doterra;BRL;50;0%;∞;Alto;98;0,36;0,52;;;;;;0;0;140;50;20;40;90;50;40;30;40;30
oleo de rosa mosqueta serve para espinhas;BRL;90;-18%;0%;Médio;48;0,42;1,11;;;;;;50;70;50;90;70;90;70;90;90;110;90;90
rotina skincare com vitamina c;BRL;90;-29%;-64%;Alto;100;0,49;2,09;;;;;;110;110;110;110;90;140;110;70;70;70;50;50
oleo de rosa mosqueta na espinha;BRL;10;-20%;∞;Baixo;13;;;;;;;;0;0;0;0;0;0;0;0;0;50;50;40
palmarosa do terra;BRL;170;29%;350%;Médio;65;0,38;0,68;;;;;;10;20;320;110;90;90;590;210;110;70;90;90
oleo essencial alecrim pele;BRL;30;0%;-25%;Alto;70;0,34;1,31;;;;;;50;20;20;20;20;30;30;30;40;30;30;30
oleo essencial de alecrim na pele;BRL;50;-29%;0%;Médio;43;;;;;;;;50;50;30;30;40;40;70;50;40;70;70;50
oleo de alecrim essencial;BRL;110;27%;27%;Alto;100;0,32;0,71;;;;;;90;90;90;110;90;110;140;110;90;110;110;140
argila mascara;BRL;140;0%;-18%;Alto;100;0,58;3,23;;;;;;140;170;170;140;140;170;110;170;140;140;140;140
manteiga de cupuaçu 1kg;BRL;90;0%;-18%;Alto;100;0,16;0,76;;;;;;70;90;50;90;90;110;110;90;110;90;90;90
máscara com argila;BRL;90;-22%;-50%;Alto;92;0,37;1,65;;;;;;110;110;110;110;110;110;110;110;70;90;70;70
oq é andiroba;BRL;30;100%;∞;Baixo;13;;;;;;;;0;0;30;40;40;50;50;20;20;10;10;20
oleo essencial de alecrim;BRL;18100;0%;-18%;Alto;100;0,29;0,78;;;;;;18100;14800;14800;14800;14800;18100;22200;18100;18100;14800;14800;14800
óleo de andiroba para o fígado;BRL;480;23%;-19%;Alto;93;0,21;0,74;;;;;;590;480;390;480;390;320;390;390;320;390;590;480
mascara argila;BRL;1000;-12%;-45%;Alto;100;0,67;4,38;;;;;;1300;1300;1000;1000;880;1300;1600;1000;1000;1000;880;880
oleo essencial de alecrim para pele;BRL;50;0%;-29%;Alto;75;0,26;1,03;;;;;;50;70;50;70;30;40;50;50;70;50;50;50
de argila;BRL;140;0%;27%;Alto;77;;;;;;;;110;140;110;90;90;140;140;170;170;140;170;140
óleo de andiroba pode ser ingerido;BRL;70;0%;-22%;Alto;75;;;;;;;;140;170;70;40;30;70;70;70;70;70;50;70
demaquilante simple;BRL;50;40%;-36%;Alto;100;0,52;1,57;;;;;;110;90;50;50;40;40;40;40;30;50;40;70
máscara de argila verde;BRL;4400;0%;-45%;Alto;100;0,36;1,66;;;;;;5400;5400;5400;5400;4400;5400;5400;4400;4400;3600;3600;3600
oleo essencial de alecrim pele;BRL;30;0%;-40%;Alto;74;0,23;0,94;;;;;;20;30;30;20;30;40;20;40;30;30;40;30
óleo de rosa mosqueta para clarear a pele;BRL;90;-18%;29%;Alto;100;0,21;1,65;;;;;;70;40;50;70;70;110;90;70;70;110;140;90
creme de rosa mosqueta para o rosto;BRL;210;129%;22%;Alto;100;0,49;1,87;;;;;;210;260;210;170;90;110;140;140;140;170;210;390
oq é ph da pele;BRL;40;0%;-75%;Baixo;0;;;;;;;;40;50;40;40;50;40;50;50;30;10;10;10
máscara com argila verde;BRL;110;0%;-57%;Alto;87;0,35;1,17;;;;;;170;140;110;110;90;140;90;110;90;90;110;90
oleo de essencial de alecrim;BRL;40;40%;600%;Alto;100;0,34;0,76;;;;;;30;20;20;40;30;40;50;70;70;50;50;70
peeling com ácido glicólico;BRL;70;0%;-22%;Alto;100;0,65;3,82;;;;;;70;70;70;50;40;70;70;90;90;70;70;70
rosa mosqueta serve para melasma;BRL;50;80%;125%;Alto;98;0,25;1,84;;;;;;30;30;30;30;30;40;50;30;50;50;90;90
peeling glicólico;BRL;260;0%;-19%;Alto;100;0,5;2,42;;;;;;260;320;170;210;210;260;260;260;320;260;260;260
mascara com argila;BRL;90;-22%;-50%;Alto;92;0,37;1,65;;;;;;110;110;110;110;110;110;110;110;70;90;70;70
peeling quimico glicolico;BRL;20;50%;200%;Alto;93;0,69;1,52;;;;;;10;30;10;10;20;20;20;20;20;20;20;30
vitamina c hidrata;BRL;30;-25%;-40%;Alto;97;0,54;2,47;;;;;;20;20;40;30;20;20;50;40;40;40;20;30
ac glicolico;BRL;590;0%;0%;Alto;100;0,27;1,24;;;;;;590;480;480;590;590;590;590;590;590;590;590;590
benefício do óleo essencial de alecrim;BRL;590;0%;0%;Alto;73;0,13;0,41;;;;;;480;480;480;480;480;590;590;720;590;590;590;590
oleo de rosa mosqueta tem cheiro;BRL;90;56%;100%;Alto;93;;;;;;;;70;50;50;50;70;110;110;90;90;90;140;140
ph da pele do corpo;BRL;90;0%;-44%;Baixo;5;;;;;;;;70;110;110;140;110;110;110;110;20;50;70;50
óleo rosa mosqueta weleda resenha;BRL;20;0%;-80%;Alto;100;;;;;;;;40;20;20;30;20;30;20;20;20;10;10;10
oleo de andiroba cabelo;BRL;90;0%;29%;Alto;100;0,43;1,15;;;;;;70;70;70;70;90;90;90;70;90;90;90;90
óleo de coco;BRL;135000;0%;-18%;Alto;100;0,24;0,84;;;;;;135000;135000;135000;165000;135000;165000;165000;135000;135000;135000;135000;135000
óleo de rosa mosqueta olheiras antes e depois;BRL;320;51%;321%;Médio;39;1,33;4,15;;;;;;210;210;170;260;170;720;320;320;390;390;590;590
oleo de alecrim comprar;BRL;50;-60%;-71%;Alto;100;0,42;1,32;;;;;;90;50;50;70;50;50;70;50;50;50;30;20
máscara argila verde;BRL;1000;0%;-45%;Alto;100;0,36;2,51;;;;;;1300;1300;1000;1300;1000;1300;1300;1000;880;880;880;880
máscara de argila;BRL;8100;0%;-45%;Alto;100;0,36;2,3;;;;;;9900;8100;8100;8100;6600;8100;9900;8100;6600;6600;6600;6600
comprar oleo de alecrim;BRL;40;-20%;-20%;Alto;100;0,37;1,1;;;;;;50;50;40;50;50;50;40;40;30;50;40;40
oleo de alecrim pele;BRL;30;0%;-40%;Alto;92;;;;;;;;30;40;20;40;20;30;30;20;30;30;30;30
peeling de ácido glicólico;BRL;320;-33%;-33%;Alto;100;0,6;2,36;;;;;;390;320;260;260;210;260;390;390;390;390;390;260
propriedades do oleo essencial de alecrim;BRL;110;0%;-18%;Alto;84;0,14;0,41;;;;;;140;110;110;90;90;110;90;140;70;90;110;90
hidratante com rosa mosqueta;BRL;90;27%;56%;Alto;100;0,92;2,66;;;;;;50;50;30;90;50;90;70;70;70;110;110;140
qual o cheiro do oleo de rosa mosqueta;BRL;40;-20%;33%;Alto;100;;;;;;;;20;10;30;20;40;40;50;30;40;50;50;40
mascara de argila;BRL;8100;0%;-45%;Alto;100;0,36;2,3;;;;;;9900;8100;8100;8100;6600;8100;9900;8100;6600;6600;6600;6600
alecrim oleo;BRL;110;22%;0%;Alto;99;0,31;0,64;;;;;;110;110;90;70;90;140;90;90;110;90;90;110
qual a função da vitamina c para o rosto;BRL;40;50%;0%;Alto;96;1,53;2,08;;;;;;70;40;10;50;20;110;40;30;30;20;50;30
função da vitamina c no rosto;BRL;70;-20%;-56%;Alto;88;1,53;2,07;;;;;;210;90;50;50;50;70;70;50;50;50;50;40
mascara com argila verde;BRL;110;0%;-57%;Alto;87;0,35;1,17;;;;;;170;140;110;110;90;140;90;110;90;90;110;90
vitamina c durante o dia;BRL;30;100%;0%;Alto;100;0,3;2,36;;;;;;30;30;40;30;30;50;40;30;10;20;20;40
oleo de alecrim na pele;BRL;70;-22%;-22%;Alto;67;0,19;0,41;;;;;;70;70;50;70;50;70;90;70;90;90;90;70
oleo de rosa mosqueta seca espinha;BRL;20;40%;∞;Médio;42;;;;;;;;0;0;0;0;0;0;0;40;50;50;70;70
rosa mosqueta spray;BRL;50;-44%;25%;Alto;100;0,27;0,9;;;;;;20;30;30;30;20;40;70;70;70;90;90;50
rosa mosqueta para manchas de acne;BRL;70;22%;450%;Alto;92;0,68;2,01;;;;;;30;30;30;50;40;90;70;90;90;90;140;110
comprar oleo essencial de alecrim;BRL;50;-71%;-60%;Alto;100;0,56;1,5;;;;;;40;40;30;50;50;50;50;50;30;70;40;20
óleo essencial de alecrim propriedades;BRL;70;-29%;-44%;Alto;75;0,24;0,63;;;;;;70;70;70;50;50;70;70;90;70;70;50;50
qual a função da vitamina c na pele;BRL;110;29%;29%;Alto;99;0,71;2,08;;;;;;320;90;50;110;70;140;70;70;90;70;90;90
argila verde mascara;BRL;140;0%;-58%;Alto;100;0,37;1,63;;;;;;170;170;210;210;140;210;210;140;90;110;90;110
argila pele oleosa;BRL;140;56%;0%;Alto;100;0,31;1,48;;;;;;140;140;140;140;90;170;140;140;110;90;110;140
oleo de rosa mosqueta tira melasma;BRL;50;57%;175%;Alto;93;0,3;1,64;;;;;;40;50;50;30;40;40;50;50;30;70;90;110
argila;BRL;40500;0%;-18%;Alto;99;0,34;0,87;;;;;;40500;40500;33100;33100;33100;49500;49500;49500;49500;40500;49500;40500
oleo de rosa mosqueta causa acne;BRL;30;-20%;33%;Baixo;4;;;;;;;;30;30;20;20;30;30;30;30;30;50;30;40
vitamina c skin;BRL;90;0%;-18%;Alto;100;1,42;3,88;;;;;;90;110;110;40;70;90;140;90;90;90;70;90
óleo essencial de funcho doce;BRL;50;67%;-44%;Alto;100;0,21;0,67;;;;;;70;70;50;70;40;70;50;70;40;30;30;50
planta palmarosa;BRL;50;25%;25%;Baixo;31;;;;;;;;40;40;70;50;20;20;90;40;40;40;40;50
oleo de alecrim preço;BRL;390;-46%;-71%;Alto;100;0,22;0,61;;;;;;720;390;320;390;390;390;390;390;320;390;390;210
oleos essencial de alecrim;BRL;70;40%;-36%;Alto;100;0,3;0,67;;;;;;50;90;70;70;90;90;70;90;70;50;70;70
produtos naturais veganos;BRL;110;1080%;743%;Baixo;31;0,53;3,02;;;;;;70;70;50;50;50;50;70;40;50;50;390;590
cosméticos veganos;BRL;2900;0%;0%;Alto;100;0,85;2,26;;;;;;2900;2400;1900;1900;1900;2400;4400;3600;2900;2400;2400;2400
pode usar vitamina c todos os dias;BRL;70;29%;200%;Médio;34;0,86;1,4;;;;;;40;50;50;50;50;70;90;70;50;70;50;90
mascara de argila beneficios;BRL;110;-18%;-36%;Alto;87;0,35;1,65;;;;;;110;110;110;110;110;110;110;110;110;110;110;90
oleo de rosa mosqueta para olheiras;BRL;720;-45%;0%;Alto;90;0,21;0,97;;;;;;720;480;480;480;480;590;720;880;880;1300;1300;720
mascara de argila verde;BRL;4400;0%;-45%;Alto;100;0,36;1,66;;;;;;5400;5400;5400;5400;4400;5400;5400;4400;4400;3600;3600;3600
beneficios da mascara de argila;BRL;140;-21%;-35%;Médio;47;0,35;1,11;;;;;;170;170;140;140;140;140;140;140;140;140;140;110
pode usar vitamina c durante o dia;BRL;20;0%;-50%;Alto;98;0,42;1,21;;;;;;30;20;30;20;30;30;20;10;20;20;20;20
oleo de alecrim valor;BRL;50;-57%;0%;Alto;100;0,28;0,55;;;;;;50;50;40;50;50;90;50;50;50;70;50;30
cosméticos naturais;BRL;5400;0%;-18%;Alto;100;0,92;2,26;;;;;;6600;6600;5400;5400;5400;6600;6600;6600;6600;5400;5400;5400
propriedades do óleo de alecrim;BRL;50;0%;0%;Alto;82;0,2;0,51;;;;;;50;30;30;40;40;70;50;90;50;50;50;50
propriedades oleo essencial alecrim;BRL;40;-25%;-25%;Alto;76;0,21;0,42;;;;;;50;30;40;30;20;40;40;30;40;40;50;30
qual o ph da pele do rosto;BRL;70;56%;180%;Baixo;24;0,22;0,87;;;;;;70;40;40;50;70;70;90;90;90;90;90;140
óleo essencial de palmarosa para cabelos;BRL;50;0%;-43%;Alto;100;0,38;0,8;;;;;;90;70;90;70;50;50;40;40;40;40;40;40
pode usar vitamina c de dia;BRL;170;0%;0%;Alto;99;0,36;1,16;;;;;;170;170;170;140;170;170;210;210;170;210;170;210
qual a função da vitamina c no rosto;BRL;70;0%;0%;Alto;100;1,51;2,08;;;;;;210;70;50;90;30;90;70;70;40;50;50;50
vitamina c pode ser usada durante o dia;BRL;40;0%;-20%;Alto;95;0,33;1,4;;;;;;50;50;40;50;40;40;50;30;30;40;40;40
benefício do óleo de alecrim;BRL;720;0%;-18%;Alto;76;0,18;0,45;;;;;;720;720;590;720;590;720;720;720;720;720;720;720
argila para pele oleosa;BRL;1000;0%;-12%;Alto;100;0,33;2,34;;;;;;1000;1000;1000;1000;1000;1600;1300;1000;880;880;880;880
rosa mosqueta é bom para melasma;BRL;40;40%;75%;Alto;100;0,46;1,75;;;;;;30;30;20;30;30;50;70;30;30;50;50;70
oleo rosa mosqueta olheiras;BRL;90;-64%;-44%;Alto;96;;;;;;;;90;90;50;90;50;110;90;90;110;140;110;50
mascara verde argila;BRL;90;-71%;-78%;Alto;100;;;;;;;;50;90;70;110;70;140;140;140;110;70;40;20
beneficios mascara de argila;BRL;70;-43%;-56%;Médio;64;;;;;;;;90;70;50;90;70;70;90;70;50;70;50;40
vitamina c cosmetico;BRL;260;-19%;-34%;Alto;100;0,7;3,24;;;;;;260;260;170;170;210;320;390;320;320;260;260;210
ph da pele oleosa;BRL;40;133%;133%;Médio;53;0,6;10,66;;;;;;20;20;40;30;20;70;40;30;40;30;30;70
vitamina c faz bem para pele;BRL;40;-29%;67%;Alto;98;0,93;2,08;;;;;;30;20;30;40;30;20;20;30;50;70;70;50
máscara argila;BRL;1000;-12%;-45%;Alto;100;0,67;4,38;;;;;;1300;1300;1000;1000;880;1300;1600;1000;1000;1000;880;880
posso usar vitamina c no rosto durante o dia;BRL;210;-19%;-56%;Alto;100;1,16;2,08;;;;;;320;260;260;260;170;210;210;170;140;210;210;170
mascara de argila para pele oleosa;BRL;70;40%;0%;Alto;100;0,46;2,42;;;;;;70;90;50;70;50;70;140;70;70;50;50;70
ph da pele humana;BRL;50;-55%;-29%;Baixo;3;;;;;;;;50;50;30;30;50;40;50;70;110;110;50;50
qual o benefício do óleo de alecrim;BRL;40;0%;33%;Médio;64;;;;;;;;50;40;30;30;40;40;50;40;40;40;50;40
oleos essenciais alecrim;BRL;210;0%;-19%;Alto;99;0,33;0,88;;;;;;210;170;170;210;140;210;210;210;210;170;170;170
oleo essencial de alecrim comprar;BRL;50;-25%;-67%;Alto;100;0,59;1,32;;;;;;110;40;50;50;40;70;110;70;40;40;20;30
simple testa em animais;BRL;30;-50%;0%;Baixo;2;;;;;;;;10;10;10;10;10;10;170;70;50;20;10;10
cruelty free e vegano;BRL;70;-40%;-40%;Médio;60;0,3;10,91;;;;;;50;90;70;50;70;70;260;70;50;50;50;30
vitamina ce bom pra pele;BRL;10;0%;0%;Desconhecido;;;;;;;;;0;0;0;0;0;0;0;10;0;0;0;0
oleo essencial alecrim propriedades;BRL;30;-50%;-33%;Alto;96;0,2;0,69;;;;;;30;40;30;30;30;40;40;20;20;40;30;20
ph da pele rosto;BRL;30;133%;600%;Alto;68;;;;;;;;20;20;20;30;20;40;30;40;30;30;20;70
ph pele humana;BRL;30;-25%;50%;Baixo;5;;;;;;;;20;20;20;20;30;40;30;30;30;40;70;30
vitamina c no rosto a noite;BRL;20;-50%;-50%;Alto;100;1,51;2,07;;;;;;20;20;10;10;20;20;20;20;10;20;10;10
cosméticos naturais e veganos;BRL;110;29%;-36%;Alto;100;0,9;2,29;;;;;;110;170;70;140;170;90;140;110;110;70;110;90
vitamina c cosmeticos;BRL;260;-19%;-34%;Alto;100;0,7;3,24;;;;;;260;260;170;170;210;320;390;320;320;260;260;210
óleo essencial de alecrim preço;BRL;320;-19%;-46%;Alto;100;0,34;0,76;;;;;;480;320;260;260;320;390;480;390;390;320;260;260
mascara de argila verde beneficios;BRL;260;0%;-19%;Alto;82;0,35;1,11;;;;;;260;260;260;260;210;260;260;260;260;260;260;260
aplicação de vitamina c;BRL;40;-33%;-60%;Alto;90;0,31;1,05;;;;;;50;50;30;40;50;10;40;30;30;30;40;20
posso usar vitamina c durante o dia;BRL;20;0%;0%;Alto;97;0,34;1,2;;;;;;20;10;20;30;10;20;10;30;20;20;30;20
preço oleo essencial de alecrim;BRL;40;0%;-20%;Alto;100;0,28;0,74;;;;;;50;40;40;40;20;50;50;30;40;40;30;40
argila pele mista;BRL;30;-40%;-25%;Alto;74;;;;;;;;30;30;30;20;20;30;50;20;30;50;20;30
vitamina c faz bem pra pele;BRL;50;0%;-80%;Alto;88;1,26;2,46;;;;;;50;70;70;70;70;90;70;90;50;10;10;10
benefícios da máscara de argila verde;BRL;170;0%;0%;Baixo;29;0,35;1,11;;;;;;170;170;140;210;170;210;210;140;170;170;140;170
mascara argila verde;BRL;1000;0%;-45%;Alto;100;0,36;2,51;;;;;;1300;1300;1000;1300;1000;1300;1300;1000;880;880;880;880
