Keyword;Currency;Avg. monthly searches;Mudança em três meses;Mudança YoY;Competition;Competition (indexed value);Top of page bid (low range);Top of page bid (high range);Ad impression share;Organic impression share;Organic average position;In account?;In plan?;Searches: Oct 2020;Searches: Nov 2020;Searches: Dec 2020;Searches: Jan 2021;Searches: Feb 2021;Searches: Mar 2021;Searches: Apr 2021;Searches: May 2021;Searches: Jun 2021;Searches: Jul 2021;Searches: Aug 2021;Searches: Sep 2021
oleo sempre viva;BRL;50;-33%;-60%;Alto;100;0,26;1,91;;;;;;50;90;50;50;40;40;50;50;50;30;50;20
óleo vegetal puro;BRL;480;0%;-33%;Alto;100;0,34;1,13;;;;;;590;590;390;390;320;480;480;480;480;480;590;480
oleo essencial hortela pimenta by samia;BRL;50;-71%;-71%;Alto;100;0,45;1,39;;;;;;90;50;30;30;50;50;50;70;50;70;50;20
aromaterapia lemongrass;BRL;40;33%;33%;Alto;90;0,34;1,42;;;;;;30;30;30;40;30;40;50;20;40;30;40;40
manjerona oleo essencial beneficios;BRL;40;33%;33%;Alto;88;0,17;1,17;;;;;;20;40;40;50;50;20;50;20;20;30;50;40
oleo essencial hortela pimenta phytoterapica;BRL;140;-36%;-18%;Alto;100;0,3;0,87;;;;;;110;90;110;110;140;170;140;170;210;140;110;90
óleo essencial clary sage;BRL;140;0%;-35%;Alto;100;0,27;0,63;;;;;;170;210;110;140;110;170;170;170;110;110;110;110
aromaterapia capim limao;BRL;210;0%;0%;Alto;99;0,08;1;;;;;;260;170;210;210;170;210;260;210;260;210;210;210
ylang ylang doterra beneficios;BRL;260;53%;-33%;Médio;54;0,38;1,11;;;;;;320;260;210;210;260;320;210;210;260;170;320;260
óleo essencial lemongrass emocional;BRL;90;100%;27%;Alto;91;0,32;1,19;;;;;;110;90;70;90;70;90;90;90;70;70;140;140
óleo essencial de erva doce doterra;BRL;50;75%;0%;Alto;100;0,38;0,95;;;;;;50;40;40;70;50;90;50;50;50;40;70;70
oleo essencial louro;BRL;110;-18%;0%;Alto;100;0,3;0,81;;;;;;110;90;110;140;70;110;140;140;110;110;90;90
oleo essencial eucalipto globulus beneficios;BRL;110;22%;-35%;Alto;99;0,31;0,81;;;;;;170;170;110;70;90;140;110;140;140;90;70;110
ylang ylang planta;BRL;170;-18%;-33%;Médio;57;0,18;1,56;;;;;;210;170;110;210;140;170;170;170;140;170;140;140
aromaterapia citronela;BRL;50;0%;-57%;Alto;97;0,54;1,37;;;;;;50;50;70;70;40;50;50;40;50;30;40;30
oleo de melaleuca propriedades;BRL;50;-20%;-20%;Alto;94;0,25;0,99;;;;;;50;40;70;50;40;50;70;70;40;50;30;40
essencia de salvia;BRL;70;0%;0%;Alto;100;0,28;0,87;;;;;;40;50;50;140;90;70;50;70;50;50;70;50
oleo essencial coentro;BRL;70;22%;267%;Alto;100;0,19;0,86;;;;;;50;40;40;50;90;90;110;110;90;90;70;110
oleo essencial de hortelã pimenta contraindicações;BRL;170;0%;320%;Alto;90;0,39;1,07;;;;;;40;140;110;140;170;210;260;210;210;210;260;210
sandalo propriedades;BRL;30;50%;0%;Médio;65;;;;;;;;40;30;30;40;20;20;40;40;20;20;30;30
óleo essencial eucalipto globulus benefícios;BRL;110;22%;-35%;Alto;99;0,31;0,81;;;;;;170;170;110;70;90;140;110;140;140;90;70;110
oleo de mirra beneficios;BRL;40;-67%;-91%;Alto;79;;;;;;;;50;30;50;70;70;40;40;30;30;30;50;10
agua floral de rosas;BRL;30;50%;-57%;Alto;100;0,26;0,65;;;;;;50;30;50;40;20;20;20;20;10;20;20;30
beneficios do oleo essencial de cedro;BRL;30;0%;-25%;Alto;69;0,07;0,97;;;;;;40;30;30;30;20;30;40;30;30;30;40;30
beneficios oleo essencial lemongrass;BRL;40;33%;0%;Alto;86;0,26;0,47;;;;;;30;30;20;40;20;40;40;40;30;30;50;40
louro oleo essencial;BRL;20;0%;0%;Alto;100;0,25;0,89;;;;;;20;10;30;20;20;30;30;30;30;20;30;20
óleo essencial de laranja phytoterápica;BRL;70;0%;-29%;Alto;100;0,23;0,79;;;;;;50;70;90;70;70;70;50;70;70;50;50;50
comprar óleo de melaleuca;BRL;110;27%;56%;Alto;100;0,42;2,63;;;;;;110;70;110;90;90;110;110;90;110;110;110;140
oleo essencial canela cassia;BRL;50;40%;75%;Alto;100;0,25;0,87;;;;;;40;50;50;50;40;40;40;50;50;50;40;70
óleo de melaleuca tea tree 100 puro;BRL;30;50%;0%;Alto;100;0,59;1,54;;;;;;20;50;20;20;50;30;50;20;30;20;30;30
lavandula angustifolia óleo essencial;BRL;170;-33%;-46%;Alto;100;0,5;1,34;;;;;;210;140;90;70;70;170;260;260;260;210;170;140
propriedades do óleo de melaleuca;BRL;90;-18%;0%;Alto;100;0,24;0,95;;;;;;90;90;90;90;70;110;110;90;90;110;90;90
niaouli benefícios;BRL;50;0%;∞;Médio;34;;;;;;;;0;0;0;0;0;0;140;480;30;30;20;30
óleo essencial de manjericão aromaterapia;BRL;40;-75%;0%;Médio;61;;;;;;;;10;10;10;40;90;70;40;40;30;40;50;10
óleo essencial de melaleuca doterra;BRL;260;23%;52%;Alto;100;0,33;0,66;;;;;;260;260;210;210;210;320;320;320;320;260;320;320
oleo essencial de hortelã pimenta phytoterapica;BRL;40;25%;25%;Alto;100;0,27;0,91;;;;;;20;20;30;30;40;50;70;70;50;40;40;50
oleo essencial de limão siciliano beneficios;BRL;260;-33%;-64%;Médio;62;0,33;1,01;;;;;;390;390;260;390;390;320;210;170;210;210;170;140
oleo piperita;BRL;110;55%;467%;Alto;100;0,27;0,72;;;;;;30;30;20;30;170;210;210;110;110;110;170;170
óleo essencial canela;BRL;720;0%;0%;Alto;100;0,34;0,97;;;;;;880;720;720;720;590;880;720;880;720;590;590;590
óleo essencial para o cérebro;BRL;70;125%;29%;Alto;100;0,11;1,15;;;;;;70;50;50;70;70;90;50;50;40;40;50;90
aguas florais;BRL;40;-25%;-25%;Alto;100;0,63;2,87;;;;;;50;40;40;30;30;40;30;30;30;40;30;30
óleo de melaleuca preço;BRL;1300;-19%;-32%;Alto;100;0,23;0,98;;;;;;1600;1300;1600;1600;1300;1300;1300;1300;1300;1600;1300;1300
aromaterapia capim limão beneficios;BRL;30;-50%;∞;Alto;76;;;;;;;;0;0;0;30;40;50;40;50;20;20;20;10
oleo essencial geranio;BRL;2400;0%;-17%;Alto;100;0,33;1,05;;;;;;2400;2400;1900;1900;2400;2900;2900;3600;2900;2400;2400;2400
ylang ylang doterra benefícios;BRL;260;53%;-33%;Médio;54;0,38;1,11;;;;;;320;260;210;210;260;320;210;210;260;170;320;260
oleo de melaleuca comprar;BRL;590;-19%;-61%;Alto;100;0,4;2,8;;;;;;880;720;720;720;720;720;480;480;390;480;480;390
benefícios do óleo de hortelã pimenta;BRL;110;0%;22%;Alto;83;0,19;0,71;;;;;;90;90;90;110;90;90;140;140;110;110;110;110
geranio oleo essencial;BRL;1900;0%;19%;Alto;100;0,28;0,75;;;;;;1600;1600;1600;1600;1600;1900;2400;2400;1900;1900;1900;1900
hidrolato de palmarosa;BRL;50;-29%;25%;Alto;100;0,28;0,76;;;;;;40;50;40;30;70;40;70;40;50;70;40;50
óleo essencial de abacate;BRL;140;27%;-18%;Alto;100;0,31;0,76;;;;;;140;140;90;90;140;140;140;170;140;110;140;140
óleo essencial patchouli emocional;BRL;210;-19%;24%;Alto;100;0,48;1,07;;;;;;170;170;170;210;210;210;210;260;260;260;320;210
oleo essencial de manjericao;BRL;170;89%;21%;Alto;100;0,38;0,82;;;;;;90;140;170;210;210;210;210;110;140;90;110;170
aroma flor de laranjeira;BRL;90;57%;22%;Alto;100;0,41;1,19;;;;;;90;70;90;90;90;90;110;110;90;70;90;110
oleo essencial mirra doterra;BRL;90;0%;0%;Alto;100;0,38;0,75;;;;;;90;70;90;70;50;90;70;70;110;90;70;90
oleo cardamomo;BRL;50;0%;-29%;Alto;100;0,33;1,01;;;;;;50;50;40;50;40;50;70;70;50;50;90;50
aromaterapia limão;BRL;50;-20%;-43%;Alto;94;0,47;1,12;;;;;;50;40;50;50;50;50;50;50;50;50;40;40
benefícios do óleo melaleuca;BRL;110;0%;27%;Alto;97;0,18;0,57;;;;;;90;110;110;110;110;140;110;140;110;140;140;140
capim limão aromaterapia;BRL;210;24%;86%;Alto;95;0,07;0,98;;;;;;140;170;170;170;170;210;260;260;210;210;260;260
óleo essencial de sândalo laszlo;BRL;20;-50%;-67%;Alto;100;0,2;0,6;;;;;;40;30;20;20;10;30;20;20;20;20;20;10
oleos essenciais patchouli;BRL;50;-55%;25%;Alto;100;0,33;1,24;;;;;;30;30;50;30;30;50;50;50;50;110;50;50
oleo melaleuca valor;BRL;20;0%;-60%;Alto;100;0,3;0,83;;;;;;20;20;30;20;20;20;20;20;20;20;20;20
oleo vegetal amendoas;BRL;50;67%;0%;Alto;100;0,41;0,98;;;;;;40;70;40;40;30;50;30;70;70;30;40;50
óleo geranio;BRL;880;-12%;0%;Alto;100;0,29;0,76;;;;;;880;720;720;720;720;880;1000;1000;1000;1000;1000;880
óleo essencial melaleuca doterra;BRL;390;0%;85%;Alto;100;0,38;0,97;;;;;;260;320;320;260;210;390;320;390;480;480;480;480
melaleuca sinusite;BRL;20;0%;200%;Alto;86;1,08;1,51;;;;;;20;20;20;20;10;30;30;30;30;30;30;30
beneficios oleo de melaleuca;BRL;210;-19%;24%;Alto;96;0,2;0,96;;;;;;210;170;170;170;210;260;210;210;320;320;260;260
benefícios do óleo essencial de limão siciliano;BRL;210;-35%;-19%;Alto;77;0,34;1,01;;;;;;170;170;140;170;170;210;170;260;260;260;210;170
valor do óleo de melaleuca;BRL;90;0%;0%;Alto;100;0,19;0,67;;;;;;70;70;70;70;90;110;90;90;110;110;110;110
capim limao oleo essencial beneficios;BRL;260;24%;24%;Alto;93;0,25;0,8;;;;;;260;170;260;260;320;320;390;390;320;210;210;260
coentro oleo essencial;BRL;30;25%;67%;Alto;100;0,33;0,98;;;;;;20;10;20;30;30;40;40;50;40;40;30;50
oleo essencial de manjerona beneficios;BRL;70;0%;-86%;Alto;86;;;;;;;;90;110;90;110;90;30;90;70;20;10;10;10
óleo de vetiver;BRL;480;23%;0%;Alto;100;0,35;0,74;;;;;;590;590;480;390;390;480;390;480;390;480;590;590
óleo essencial laranja doce laszlo;BRL;50;33%;-64%;Alto;100;;;;;;;;70;70;50;40;50;70;70;50;40;30;30;40
aromaterapia patchouli;BRL;50;25%;0%;Alto;100;0,09;0,75;;;;;;50;50;70;70;50;50;50;50;30;40;50;50
melaleuca oleo preço;BRL;20;-50%;-80%;Alto;100;0,23;0,55;;;;;;50;30;10;20;30;30;20;20;20;20;40;10
qual o valor do óleo de melaleuca;BRL;40;25%;67%;Alto;100;0,17;0,51;;;;;;30;40;30;30;40;50;50;40;50;40;50;50
oleo essencial de cedro beneficios;BRL;90;0%;-59%;Alto;73;0,19;0,71;;;;;;110;70;90;90;90;110;70;90;110;70;70;70
oleo essencial de lemongrass beneficios;BRL;70;-44%;-44%;Médio;58;0,2;1,04;;;;;;50;70;70;90;40;70;70;70;90;90;70;50
óleo essencial de cedro emocional;BRL;260;23%;0%;Alto;92;0,29;0,9;;;;;;260;260;210;260;260;260;260;260;260;260;390;320
oleo essencial de limão siciliano propriedades;BRL;30;0%;0%;Alto;94;;;;;;;;30;30;30;30;10;40;30;30;30;20;10;20
oleo de melaleuca beneficios;BRL;1600;-62%;-28%;Alto;97;0,21;0,7;;;;;;720;590;1300;1600;1600;1900;1900;1900;1600;1900;2400;720
manjericao doce;BRL;210;53%;53%;Médio;36;;;;;;;;140;170;210;260;170;260;260;260;260;170;170;260
oleo de melaleuca preço;BRL;1300;-19%;-32%;Alto;100;0,23;0,98;;;;;;1600;1300;1600;1600;1300;1300;1300;1300;1300;1600;1300;1300
benefícios do óleo de melaleuca;BRL;1000;0%;14%;Alto;99;0,17;0,89;;;;;;880;880;880;1000;880;1000;1000;1000;1000;1000;1000;1000
immortelle planta;BRL;30;100%;-71%;Alto;94;;;;;;;;40;40;20;70;40;20;30;20;30;10;20;20
beneficios do oleo essencial de sandalo;BRL;20;0%;-50%;Médio;63;0,23;0,54;;;;;;30;30;10;20;20;20;20;30;30;20;20;20
comprar oleos vegetais;BRL;40;-60%;-71%;Alto;100;0,39;1,15;;;;;;40;40;30;50;20;30;50;40;40;50;30;20
óleo essencial lemongrass benefícios;BRL;390;-19%;-33%;Alto;75;0,22;0,99;;;;;;320;320;390;390;390;590;590;480;390;320;260;260
bálsamo do peru;BRL;210;0%;-19%;Médio;50;0,35;1,41;;;;;;210;210;210;170;210;210;210;210;260;210;210;210
melaleuca oleo essencial doterra;BRL;70;0%;80%;Alto;98;0,36;0,91;;;;;;70;70;70;70;70;90;90;70;50;90;90;90
oleo essencial de lavanda angustifolia;BRL;110;0%;29%;Alto;100;0,34;1,33;;;;;;70;70;70;90;70;110;260;210;110;90;90;90
óleo de eucalipto globulus benefícios;BRL;70;-57%;0%;Alto;95;;;;;;;;50;40;50;70;50;90;90;90;110;70;110;30
benefícios do óleo essencial de hortelã;BRL;70;0%;0%;Alto;87;0,19;0,55;;;;;;70;50;50;70;50;70;70;70;70;70;70;70
oleo essencial de artemisia;BRL;260;-35%;-35%;Alto;100;0,26;0,78;;;;;;260;260;210;320;260;260;260;260;260;260;260;170
sempre viva immortelle;BRL;40;-25%;-57%;Alto;100;0,19;0,58;;;;;;40;40;70;40;30;40;40;30;30;40;40;30
beneficios oleo essencial eucalipto;BRL;40;0%;33%;Alto;70;0,27;0,93;;;;;;20;30;40;30;30;40;50;40;40;40;40;40
limão siciliano oleo essencial beneficios;BRL;140;55%;21%;Alto;93;0,37;1,3;;;;;;140;110;110;140;110;140;50;110;110;110;170;170
óleo essencial de citronela aromaterapia;BRL;40;0%;-57%;Alto;100;0,48;1,31;;;;;;70;50;40;40;40;40;40;50;30;30;20;30
oleo essencial melaleuca doterra;BRL;390;0%;85%;Alto;100;0,38;0,97;;;;;;260;320;320;260;210;390;320;390;480;480;480;480
oleo essencial de geranio;BRL;3600;0%;-18%;Alto;100;0,3;0,85;;;;;;4400;3600;2900;3600;3600;4400;4400;4400;3600;3600;3600;3600
óleo menta piperita;BRL;480;50%;177%;Alto;100;0,26;0,72;;;;;;260;260;260;260;590;720;880;590;590;480;720;720
beneficios oleo hortela pimenta;BRL;40;-20%;33%;Alto;85;;;;;;;;30;20;30;40;30;30;50;40;40;50;40;40
olha essencial de gerânio;BRL;40;-25%;-25%;Alto;97;0,31;0,62;;;;;;30;20;30;30;40;50;40;50;40;40;30;30
beneficios oleo essencial limao siciliano;BRL;90;-22%;0%;Alto;79;0,35;1,35;;;;;;70;70;70;70;70;90;90;110;90;90;70;70
lavandin e lavanda;BRL;70;-22%;0%;Médio;60;;;;;;;;70;70;70;90;90;90;70;70;70;90;70;70
beneficios oleo essencial capim limao;BRL;50;0%;-29%;Alto;76;0,21;1,27;;;;;;50;30;30;40;40;50;50;50;50;50;50;50
benefícios do óleo essencial de gerânio;BRL;210;50%;243%;Médio;42;0,2;0,85;;;;;;140;110;140;140;110;140;170;170;480;320;320;480
oleo de lim;BRL;90;-22%;-22%;Alto;95;0,39;1,02;;;;;;90;90;70;50;70;90;110;70;70;90;110;70
óleo de melaleuca puro;BRL;480;0%;-19%;Alto;100;0,43;1,07;;;;;;590;480;480;480;390;480;390;480;590;480;590;480
óleo essencial de cedro benefícios;BRL;50;267%;120%;Alto;97;0,29;0,81;;;;;;50;50;30;40;30;30;50;50;40;30;50;110
oleo vetiver;BRL;880;0%;-12%;Alto;100;0,33;0,94;;;;;;880;880;720;720;720;880;720;880;880;880;1300;880
oleo de melaleuca indicações;BRL;40;-25%;-25%;Alto;100;0,33;1,17;;;;;;50;50;30;50;30;40;40;40;20;40;20;30
oleo essencial laranja phytoterapica;BRL;40;0%;-20%;Alto;100;0,18;0,78;;;;;;40;30;30;30;40;40;40;40;30;40;40;40
óleo essencial limão siciliano benefícios;BRL;480;175%;49%;Alto;97;0,33;1,02;;;;;;590;320;480;590;390;480;260;320;390;320;880;880
oleo essencial sandalo beneficios;BRL;140;24%;50%;Alto;97;0,22;1,35;;;;;;140;90;110;110;110;140;110;110;140;170;140;210
oleo essencial bergamot;BRL;2400;26%;0%;Alto;100;0,38;1,01;;;;;;2400;1900;1900;1900;1900;2400;2400;2400;2400;1900;2400;2400
beneficios do oleo essencial de olibano;BRL;50;25%;0%;Alto;83;0,06;0,97;;;;;;50;50;50;40;40;50;50;70;50;40;40;50
lavandula angustifolia oleo essencial;BRL;170;-33%;-46%;Alto;100;0,5;1,34;;;;;;210;140;90;70;70;170;260;260;260;210;170;140
oleo essencial cedro beneficios;BRL;390;50%;23%;Alto;90;0,27;0,78;;;;;;320;320;260;320;390;480;390;480;390;320;590;480
óleo essencial para memória;BRL;210;0%;0%;Alto;100;0,16;1,07;;;;;;210;170;140;210;210;260;260;260;260;260;320;260
óleo essencial tomilho;BRL;320;0%;0%;Alto;100;0,33;1,18;;;;;;390;320;320;320;260;390;390;390;390;320;320;320
óleo essencial de mirra dōterra;BRL;110;0%;0%;Alto;100;0,38;0,62;;;;;;140;110;140;110;90;90;110;110;90;110;110;110
óleo essencial para taquicardia;BRL;40;-60%;0%;Alto;87;0,63;1,35;;;;;;30;30;30;40;30;30;40;50;30;50;40;20
artemisia oleo essencial;BRL;110;-21%;0%;Alto;100;0,26;0,99;;;;;;140;140;110;110;110;110;90;110;110;140;90;110
ocimum basilicum oleo essencial;BRL;30;0%;∞;Alto;99;;;;;;;;0;0;260;10;10;10;10;10;10;10;10;10
óleo essencial vetiver preço;BRL;140;0%;0%;Alto;100;0,38;0,91;;;;;;170;170;110;50;110;140;170;140;140;170;210;170
oleo de piperita;BRL;210;52%;540%;Alto;100;0,24;0,68;;;;;;70;50;90;70;260;320;320;260;170;210;320;320
oleo essencial lavanda francesa;BRL;480;-19%;0%;Alto;100;0,39;1,34;;;;;;390;390;390;390;390;590;590;590;590;590;590;480
do terra hortelã pimenta;BRL;140;0%;0%;Alto;100;0,33;0,89;;;;;;90;110;90;140;90;170;140;210;170;140;110;140
água de lavanda;BRL;140;27%;27%;Alto;100;0,32;1,8;;;;;;70;90;110;140;140;170;140;140;170;110;140;140
oleo de melaleuca valor;BRL;1600;-16%;60%;Alto;100;0,22;0,86;;;;;;1000;1300;1300;1600;1900;1900;1900;1600;1900;1900;1900;1600
oleo manjericao;BRL;50;0%;25%;Alto;100;0,46;1,52;;;;;;40;40;40;40;50;40;70;70;90;50;50;50
oleo melaleuca comprar;BRL;70;50%;-86%;Alto;100;0,42;3,43;;;;;;140;90;90;90;70;70;70;50;30;20;40;30
óleo essencial manjericão benefícios;BRL;110;-18%;-18%;Alto;85;;;;;;;;90;90;70;70;70;90;140;140;110;110;110;90
bergamota oleo;BRL;70;0%;29%;Alto;100;0,39;0,87;;;;;;90;110;70;50;70;70;70;70;90;90;70;90
patchouli aromaterapia;BRL;70;-29%;-55%;Alto;98;0,05;0,64;;;;;;140;90;90;70;70;70;90;90;90;70;50;50
eucalipto globulus laszlo;BRL;40;-50%;-50%;Alto;98;0,15;1,32;;;;;;30;40;40;40;40;90;70;30;30;40;40;20
óleo de louro;BRL;140;0%;0%;Alto;100;0,2;0,75;;;;;;170;140;140;140;110;170;210;170;210;140;140;140
óleo essencial de palmarosa para cabelos;BRL;50;0%;-43%;Alto;100;0,38;0,8;;;;;;90;70;90;70;50;50;40;40;40;40;40;40
oleo essencial camomila romana beneficios;BRL;70;350%;0%;Alto;100;0,31;1,11;;;;;;70;50;30;70;110;140;140;40;30;20;70;90
óleo essencial de bergamota preço;BRL;70;40%;-22%;Alto;100;0,29;0,94;;;;;;140;90;50;70;50;90;70;70;50;50;70;70
melaleuca comprar;BRL;50;0%;-71%;Alto;100;0,57;1,78;;;;;;110;90;70;70;50;70;50;30;40;40;40;40
oleo essencial de camomila beneficios;BRL;140;-76%;-76%;Alto;93;;;;;;;;170;140;90;140;110;170;170;170;170;170;140;40
essencia limão siciliano beneficios;BRL;30;0%;-60%;Alto;90;;;;;;;;50;40;40;40;30;40;40;10;20;20;30;20
oleo essencial de melaleuca para pele;BRL;30;0%;-40%;Alto;86;0,32;1,05;;;;;;40;50;30;20;30;40;30;40;30;30;30;30
oleo essencial spearmint;BRL;70;600%;320%;Alto;97;0,38;1,16;;;;;;40;70;50;50;40;50;110;50;50;30;210;210
oleo vegetal de amendoas;BRL;260;-19%;-34%;Alto;99;0,43;1,2;;;;;;210;210;170;170;170;260;320;390;320;260;260;210
propriedades do oleo essencial de limao siciliano;BRL;50;0%;0%;Alto;92;0,15;0,6;;;;;;50;70;40;40;30;50;50;50;50;50;40;50
beneficios oleo essencial de eucalipto;BRL;50;0%;25%;Alto;81;0,28;1,17;;;;;;30;30;40;50;40;50;40;70;50;50;50;50
óleo patchouli aromaterapia;BRL;40;-67%;-80%;Alto;100;0,43;0,76;;;;;;70;50;50;30;40;40;30;50;40;30;30;10
oleo vegetal de amendoas doce;BRL;210;0%;0%;Alto;100;0,45;1,33;;;;;;260;210;140;210;260;210;260;210;210;260;210;260
beneficios do oleo essencial de bergamota;BRL;110;22%;0%;Alto;82;0,15;0,78;;;;;;140;110;90;90;90;140;140;110;110;90;140;110
beneficios oleo essencial de geranio;BRL;30;0%;0%;Alto;74;0,27;0,78;;;;;;40;30;30;20;30;30;40;30;30;40;40;40
essência limão siciliano benefícios;BRL;50;0%;75%;Alto;99;0,42;0,65;;;;;;30;40;40;40;50;70;50;50;50;70;70;70
óleo de wintergreen;BRL;50;29%;80%;Alto;100;0,34;1,36;;;;;;30;30;20;30;20;50;50;70;90;70;110;90
óleo essencial de canela;BRL;1900;0%;0%;Alto;100;0,3;0,85;;;;;;2400;1900;1900;2400;1900;2400;2400;2400;1900;1900;1900;1900
benefícios do óleo de gerânio;BRL;90;-22%;-22%;Alto;69;0,27;1,01;;;;;;90;90;50;70;70;110;90;90;90;90;70;70
óleos vegetais puros;BRL;880;-46%;-61%;Alto;100;0,35;1,13;;;;;;880;880;880;880;880;1000;1000;880;880;720;720;390
oleo essencial capim cidreira;BRL;90;29%;-18%;Alto;100;0,24;0,65;;;;;;70;90;90;90;90;90;90;170;90;70;90;90
planta palmarosa;BRL;50;25%;25%;Baixo;31;;;;;;;;40;40;70;50;20;20;90;40;40;40;40;50
oleo de vetiver;BRL;480;23%;0%;Alto;100;0,35;0,74;;;;;;590;590;480;390;390;480;390;480;390;480;590;590
preço do oleo de melaleuca;BRL;110;0%;27%;Alto;100;0,19;0,71;;;;;;110;110;110;90;110;90;110;110;140;140;170;140
limao oleo essencial;BRL;70;29%;0%;Alto;100;0,37;1,08;;;;;;50;70;90;90;90;70;90;70;70;70;110;90
oleo de jojoba vegetal;BRL;90;-18%;80%;Alto;100;0,27;0,83;;;;;;40;30;20;40;70;140;110;110;70;110;140;90
importancia dos oleos essenciais;BRL;30;0%;-50%;Baixo;15;0,32;0,67;;;;;;20;30;20;20;20;30;50;30;20;20;30;20
óleo de bergamota para pele;BRL;50;-22%;600%;Alto;93;0,22;2,06;;;;;;20;10;20;50;50;70;90;90;50;90;90;70
tee oil;BRL;10;0%;0%;Desconhecido;;;;;;;;;10;0;10;10;0;0;10;0;10;0;0;0
óleo essencial menta;BRL;390;0%;0%;Alto;100;0,48;1,18;;;;;;390;390;320;390;320;480;480;480;480;480;480;480
capim cidreira oleo essencial;BRL;30;50%;-40%;Alto;100;0,33;0,78;;;;;;30;40;20;30;30;30;30;40;30;20;30;30
propriedades do oleo essencial de geranio;BRL;40;-33%;-50%;Alto;80;;;;;;;;50;30;40;40;30;40;40;50;30;30;30;20
oleos essenciais geranio;BRL;70;-44%;-44%;Alto;100;0,33;0,69;;;;;;70;70;70;70;50;70;110;90;140;90;50;50
óleo de semente de uva para pele;BRL;110;0%;-21%;Alto;100;0,34;0,91;;;;;;90;110;90;110;110;110;140;90;110;110;90;110
óleo essencial sálvia esclareia doterra;BRL;110;0%;125%;Alto;100;0,38;0,8;;;;;;90;70;170;320;260;110;110;90;50;90;50;90
óleo jojoba;BRL;880;0%;14%;Alto;100;0,31;0,92;;;;;;720;720;590;720;720;1000;880;1000;880;1000;1300;1000
oleo de coentro;BRL;210;143%;89%;Alto;98;0,29;1,21;;;;;;90;70;50;70;90;90;110;110;90;70;1300;170
oleo essencial de canela cassia;BRL;40;75%;75%;Alto;100;0,24;0,92;;;;;;40;30;40;70;30;40;40;40;30;40;70;70
oleo vegetal organico;BRL;50;0%;0%;Alto;100;0,4;1,36;;;;;;70;50;30;70;50;40;50;70;70;70;70;70
óleo essencial de geranio benefícios;BRL;880;-41%;-18%;Alto;95;0,33;0,76;;;;;;1000;880;880;1000;590;1000;1000;720;1000;1000;1000;590
óleo essencial geranio benefícios;BRL;1000;-32%;0%;Alto;95;0,28;1,15;;;;;;720;720;880;1000;590;1300;1300;1000;1000;1300;1300;880
oleo essencial de melaleuca na pele;BRL;30;50%;-25%;Alto;78;;;;;;;;30;30;20;20;30;30;30;20;20;20;30;30
oleo vegetal puro de rosa mosqueta;BRL;40;-43%;-43%;Alto;100;0,33;0,88;;;;;;50;40;40;30;30;20;30;50;50;70;50;40
oleo de rosa mosqueta laszlo;BRL;40;0%;-43%;Alto;100;0,22;1,16;;;;;;70;50;30;20;40;40;50;50;40;40;50;40
óleo essencial de junípero;BRL;210;24%;-19%;Alto;100;0,32;1,04;;;;;;210;210;170;210;170;210;210;260;170;170;260;210
beneficios oleo essencial geranio;BRL;40;25%;67%;Alto;88;0,27;0,75;;;;;;40;30;40;40;40;30;50;40;40;40;50;50
oleo limao;BRL;70;0%;-22%;Alto;100;0,4;0,83;;;;;;70;70;50;70;70;90;70;90;70;70;90;70
melaleuca preço;BRL;140;0%;-48%;Alto;99;0,2;0,66;;;;;;140;90;170;140;140;110;110;140;90;110;110;110
oleo de amendoas vegetal;BRL;90;0%;-59%;Alto;100;0,32;1,04;;;;;;140;90;70;70;110;140;90;110;70;70;90;70
oleo essencial de gerânio propriedades;BRL;70;-56%;-64%;Alto;71;0,34;0,69;;;;;;110;90;50;40;40;70;70;70;90;90;70;40
oleo melaleuca preço;BRL;140;-21%;-66%;Alto;100;0,23;1,03;;;;;;140;170;170;110;110;170;140;140;140;140;90;110
gerânio óleo essencial benefícios;BRL;260;-64%;-46%;Alto;87;0,31;0,82;;;;;;210;210;260;210;260;320;320;210;260;390;390;140
beneficios oleo essencial de bergamota;BRL;30;0%;0%;Alto;74;;;;;;;;30;30;20;40;30;30;40;20;30;20;20;20
oleo hortela pimenta beneficios;BRL;110;24%;133%;Alto;100;0,17;0,63;;;;;;70;50;70;70;50;50;70;110;140;170;210;210
óleo essencial de geranio beneficios;BRL;880;-41%;-18%;Alto;95;0,33;0,76;;;;;;1000;880;880;1000;590;1000;1000;720;1000;1000;1000;590
oleo essencial de geranio bourbon;BRL;40;-25%;-57%;Alto;100;0,25;1,16;;;;;;50;50;30;30;40;40;40;40;40;40;50;30
oleo essencial para raiva;BRL;70;80%;80%;Alto;85;0,44;1,52;;;;;;70;70;70;50;50;70;90;90;90;50;70;90
benefícios do óleo essencial de patchouli;BRL;70;-44%;-44%;Alto;68;0,07;0,38;;;;;;70;70;50;70;70;90;90;70;90;90;70;50
geranio oleo;BRL;90;27%;56%;Alto;100;0,28;0,73;;;;;;110;90;70;70;50;70;110;90;110;110;90;140
beneficios oleo essencial de limao siciliano;BRL;40;-20%;0%;Alto;78;0,28;0,52;;;;;;30;30;30;40;40;30;40;40;30;50;50;40
oleo essencial artemisia beneficios;BRL;70;-29%;0%;Alto;100;0,42;1,7;;;;;;70;50;50;50;50;70;70;90;50;70;50;50
